assetid,assetname,classofasset,schemename,schemecode,sanctiondate,wage,semiskilled,skilled,material,contingency,total,mandays
32000825901,Bamun-Pukur,Desilting,Re-excavation of Bamun-Pukur at Ratnapur Mouza,3213010005/WC/1946,01-04-2009,90927,0,0,9638,0  ,100565,
32001930106,Belpukur to Bhutura Mouza Endsima.,Mitti Murram Road,3213010005/RC/229,3213010005/RC/229,19-03-2013,18212,2992,1236,176999.76,0  ,199439.76,
32001645916,IAY House Bulding,IAY Houses,Const. of 9 Nos IAY Houses at Bhutura Sansad under MGNREGS for FY-2014-15,3213010005/IF/34040933209,31-07-2015,65772,0,0,0,0  ,65772,
32001930772,Palntation,Block Plantation of Forestry-in Fields-Community,3213010005/DP/21,3213010005/DP/21,,,,,,,,
32001645822,House Bulding,IAY Houses,Const. of 9 Nos IAY Houses at Alipur Sansad under MGNREGS FOR FY-2014-15,3213010005/IF/34040933201,31-07-2015,65772,0,0,0,0  ,65772,
32001930361,Betur Kapas Gore.,Renovation,3213010005/WH/IF/47,3213010005/WH/IF/47,21-03-2013,33553,0,0,8513,0  ,42066,
32000825953,Alipur GOYALA Pukur,Water Absorption Trench,Re-excavation of Alipur GOYALA Pukur.Mouza-Betur( Part-I ),3213010005/WC/1951,01-06-2011,311587,0,7105,3088,0  ,321780,
32002274090,Social Forstry,Block Plantation of Forestry-in Fields-Community,Social Foresty at Bank of Danna Dighi with Land Levelling,3213010/DP/34040995190,25-06-2015,11832,0,522,3204,0  ,15558,
32002286197,Irrigation Channel at Betur(South),Lift Irrigation,Re-excavation of irrigation Channel at Betur (South) Sansad.,3213010005/IC/130717721149,06-06-2014,147415,0,0,2800,0  ,150215,
32002274106,HEDGE PLANTATION,Block Plantation of Forestry-in Fields-Community,Hedge plantation at Bank of Danna Dighi with land levelling for tourisim purpose,3213010/DP/34041026761,03-11-2015,258948,0,10476,54235.8,0  ,323659.8,
32002303452,Road,Cross Drainage,ESTIMATE FOR REPAIRING  ROAD FROM BETUR SETH BANDH CANAL BRIDGE TO SUKSAYER GOSAJU CANAL BRIDGE(PH-I,3213010/RC/65,17-02-2012,495048,8424,0,11078.99,0  ,514550.99,
32002303450,Road,Cross Drainage,REPAIRING OF BOULDER MOORUM ROAD PATIT PRY.SCHOOL TO BETUR CANAL BIRDGE(PH-II),3213010/RC/64,02-12-2011,58305,390,0,881389.92,0  ,940084.92,
32002303458,Road,Kankar Road,ESTIMATE FOR REPAIRING OF ROAD FROM BETUR G.P OFFICE TO DANNA DIGHI ROAD(PH-I),3213010/RC/66,17-02-2012,87555,0,0,882401.91,0  ,969956.91,
32002286356,Const. of IHHL House,Individual Household Latrines,Const. of IHHL of Kartick Choudhuri Anil Dutta Nandagopal Dutta Haru Bagdi Dhukhiram Bagdi Badal Bagdi,3213010005/RS/34040938670,16-09-2014,0,0,0,15924,0  ,15924,
32002303466,Road,Earthern road,ESTIMATE FOR REPAIRING ROAD FROM BETUR SETH BANDH CANAL BRIDGE TO SUKSAYER GOSAJU CNAL BRIDGE(PH-II),3213010/RC/68,17-02-2012,0,0,0,272963.14,0  ,272963.14,
32002303484,Telur Dighi to Biur-Betur,Check Dam,RE-EXCAVTION OF TELUR DIGHI FROM BIUR-BETUR G.P,3213010/WC/1949,05-04-2010,975671.06,6000,0,0,0  ,981671.06,
32002271768,Bathing Ghat,Constr of Flood/ Diversion Channel for Community,Construction of 2nos Bathing Ghat at the side of Danna Dighi (at Swasan Ghat),3213010/FP/70201149821,20-02-2015,41899,16356,9831,168184.698,0  ,236270.698,
32002303489,Naldanga Malla Pukur,Desilting,ESTIMATE FOR RE-REXCAVATION OF NALDANGA MALLA PUKUR(PH-I),3213010/WH/68,01-03-2012,243540.5,5460,0,5474.47,0  ,254474.97,
32002305956,"	Land Development at Alipur Football Ground .",Land Leveling,Land Development at Alipur Football Ground .,3213010005/LD/321002040585452,15-12-2015,318850,0,12004,7800,0  ,338654,
32002741750,Imp. Of Moorum Rd. from Biur Hanripara to Baro Pool Level Crosing & Others.,Sand Moram,Imp. Of Moorum Rd. from Biur Hanripara to Baro Pool Level Crosing & Others.,3213010005/RC/320201060216123,01-02-2016,16356,3132,2610,7200,0  ,29298,
32002742941,Imp. Of Moorum Rd. from Betur Tentulepara Kalitala to Benachupri via Maszidtala.,Sand Moram,Imp. Of Moorum Rd. from Betur  Tentulepara Kalitala to Benachupri via Maszidtala.,3213010005/RC/320201060216132,01-02-2016,19488,3828,3654,0,0  ,26970,
32000744949,Bhutura BANDH Pukur.,Desilting,Re-excavation of Bhutura BANDH Pukur.,3213010005/WH/38,09-02-2011,131219,0,256,4588,0  ,136063,
32002742937,Imp of Different Earthen & Moorum Rd. from Betur Saro Pukur to Manirul House.,Sand Moram,Imp. of Diffrent Earthen & Moorum from Betur Saro Pukur to Manirul House,3213010005/RC/320201060216129,12-02-2016,19140,3828,3132,0,0  ,26100,
32000744956,Re-excavation of Telur MAMU Pukur.,Desilting,Re-excavation of Telur MAMU Pukur.,3213010005/WH/39,11-03-2011,58729,0,1755,4580,0  ,65064,
32002742947,Imp. Of Moorum Rd. from Danna Dighir Kone to Bauripara via Binodbati .,Sand Moram,Imp. Of Moorum Rd. from Danna Dighir Kone to Bauripara via Binodbati .,3213010005/RC/320201060216338,01-02-2016,19488,6699,783,198972,0  ,225942,
32001930289,Moorum Rd. from Patit High Sansad.,Mitti Murram Road,3213010005/RC/235,3213010005/RC/235,04-03-2013,19339,3808,3538,179400,0  ,206085,
32002742950,Imp. Of Moorum Rd. from Patit Hattala to High School .,Sand Moram,Imp. Of  Moorum  Rd. from Patit Hattala  to High School .,3213010005/RC/320201060216341,01-02-2016,19140,5133,2349,0,0  ,26622,
32002742957,Ipm. of Earthen Rd. from Dhobari Pukur to Mohisdoba.,Earthern road,Ipm. of Earthen Rd. from Dhobari Pukur to Mohisdoba.,3213010005/RC/320201060258725,17-06-2015,579814,0,21741,0,0  ,601555,
32002742942,Imp. Of Moorum Rd. from Lalbandh Bridge to Katora Bridge.,Sand Moram,Imp. Of Moorum Rd. from Lalbandh Bridge to Katora Bridge.,3213010005/RC/320201060216332,01-02-2016,15660,3132,3132,0,0  ,21924,
32002742944,Imp. Of Moorum Rd. from Naldanga D.V.C Canelpar to Metepara .,Sand Moram,Imp. Of Moorum Rd. from Naldanga D.V.C Canelpar to Metepara .,3213010005/RC/320201060216334,01-02-2016,17574,3480,3393,0,0  ,24447,
32002303494,Sukhsayer Tank,Desilting,Re-excavation of Sukhsayer Tank in Mouza Patit Dommahal( PART-B),3213010/WH/30,26-04-2010,455767,11250,1950,0,0  ,468967,
32002743104,Re-excavation of Tajchak Ganyer Gore.,Desilting,Re-excavation of Tajchak Ganyer Gore.,3213010005/WH/203030357089,18-02-2016,224104,0,8404,7200,0  ,239708,
32002743105,Re-excavation of Biur Keso Gore.,Desilting,Re-excavation of Biur Keso Gore.,3213010005/WH/203030357095,27-01-2016,311075,0,11666,0,0  ,322741,
32002806417,Imp. Of Moorum Rd. from Biur Shibtala to Bhutura Bagdipara.,Sand Moram,Imp. Of Moorum Rd. from Biur Shibtala to Bhutura Bagdipara.,3213010005/RC/320201060216137,01-02-2016,18792,3828,3654,7200,0  ,33474,
32002743102,Re-excavation of Paharpur Baghmari Pukur.,Desilting,Re-excavation of Paharpur Baghmari Pukur.,3213010005/WH/203030357088,01-02-2016,324527,0,12170,6000,0  ,342697,
32002743109,Re-excavation of Patit Lagar Pukur,Desilting,Re-excavation of Patit Lagar Pukur .,3213010005/WH/203030357099,14-01-2016,259987,0,9655,0,0  ,269642,
32002829264,"	Construction of IAY House -IAY REG. NO. WB-13-010-005-012/1N33",IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/1N33,3213010005/IF/IAY/412363,16-11-2015,16752,0,0,0,0  ,16752,
32002743101,Re-excavation of Telur Kotal Gore .,Desilting,Re-excavation of Telur Kotal Gore .,3213010005/WH/203030357085,20-11-2015,319356,0,11976,6600,0  ,337932,
32001646633,Rural Sanitation,Individual Household Latrines,Const. of IHHL of Gopal Ch Dey Gour Bagdi Banshi ,3213010005/RS/34040935237,25-08-2014,8112,8112,253.5,15924,0  ,32401.5,
32002742953,Imp. Of Earthen & Moorum Rd. from Naldanga Hospital to Bhutura Bairagipara.,Earthern road,Imp. Of Earthen & Moorum Rd. from Naldanga Hospital to Bhutura Bairagipara.,3213010005/RC/320201060216376,17-06-2015,460270,0,17286,0,0  ,477556,
32002743103,Re-excavation of Betur Chapra Pukur,Desilting,Re-excavation of Betur Chapra Pukur .,3213010005/WH/203030357096,17-02-2016,787519,0,29532,0,0  ,817051,
32002843284,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/1N98,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/1N98,3213010005/IF/IAY/442654,30-11-2015,17600,0,0,0,0  ,17600,
32002843287,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/102093,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/102093,3213010005/IF/IAY/442656,30-11-2015,16812,0,0,0,0  ,16812,
32002740891,Social Forestry at Danna Cannel Par,Plantation,Social Forestry at Danna Cannel Par.,3213010005/DP/34041013346,26-08-2015,43326,0,1566,13777,0  ,58669,
32002843294,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/103254,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/103254,3213010005/IF/IAY/445680,30-11-2015,16736,0,0,0,0  ,16736,
32002843299,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/103187,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/103187,3213010005/IF/IAY/460600,18-12-2015,16736,0,0,0,0  ,16736,
32002843289,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99583,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99583,3213010005/IF/IAY/445676,30-11-2015,16720,0,0,0,0  ,16720,
32002843301,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/100177,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/100177,3213010005/IF/IAY/462012,18-12-2015,16744,0,0,0,0  ,16744,
32002843297,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/102436,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/102436,3213010005/IF/IAY/460599,18-12-2015,16572,0,0,0,0  ,16572,
32002843302,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/100701,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/100701,3213010005/IF/IAY/462013,18-12-2015,16720,0,0,0,0  ,16720,
32002843310,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/102426,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/102426,3213010005/IF/IAY/462020,18-12-2015,16744,0,0,0,0  ,16744,
32002843312,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N116,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N116,3213010005/IF/IAY/462023,18-12-2015,16204,0,0,0,0  ,16204,
32002843307,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/102753,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/102753,3213010005/IF/IAY/462017,18-12-2015,16736,0,0,0,0  ,16736,
32002843304,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/103270,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/103270,3213010005/IF/IAY/462015,18-12-2015,16744,0,0,0,0  ,16744,
32002830976,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/102861,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/102861,3213010005/IF/IAY/412364,16-11-2015,16776,0,0,0,0  ,16776,
32002843253,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/100072,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/100072,3213010005/IF/IAY/442645,30-11-2015,16740,0,0,0,0  ,16740,
32002843208,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/103248,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/103248,3213010005/IF/IAY/426681,24-11-2015,16736,0,0,0,0  ,16736,
32002843316,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N129,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N129,3213010005/IF/IAY/462027,18-12-2015,16716,0,0,0,0  ,16716,
32002843325,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99738,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99738,3213010005/IF/IAY/466803,22-12-2015,16768,0,0,0,0  ,16768,
32002852644,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/102047,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/102047,3213010005/IF/IAY/667878,21-09-2015,16812,0,0,0,0  ,16812,
32002852711,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/101347,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/101347,3213010005/IF/IAY/673822,07-10-2015,16720,0,0,0,0  ,16720,
32002743099,Re-excavation of Naldanga Choto Kankure Pukur,Desilting,Re-excavation of Naldanga Choto Kankure Pukur .,3213010005/WH/203030357082,17-11-2015,268845,0,10079,7200,0  ,286124,
32002852718,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/100405,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/100405,3213010005/IF/IAY/673871,07-10-2015,16720,0,0,0,0  ,16720,
32002852617,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N158 (3213010005/IF/IAY/667832,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N158,3213010005/IF/IAY/667832,21-09-2015,16812,0,0,0,0  ,16812,
32002852863,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/101561,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/101561,3213010005/IF/IAY/676413,15-10-2015,16760,0,0,0,0  ,16760,
32002852868,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/102995,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/102995,3213010005/IF/IAY/676414,15-10-2015,16720,0,0,0,0  ,16720,
32002852881,Construction of IAY House -IAY REG. NO. WB-13-010-005-011/102724,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-011/102724,3213010005/IF/IAY/677164,15-10-2015,16752,0,0,0,0  ,16752,
32002843314,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N57,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N57,3213010005/IF/IAY/462025,18-12-2015,16868,0,0,0,0  ,16868,
32002852920,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/100959,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/100959,3213010005/IF/IAY/679210,30-10-2015,16768,0,0,0,0  ,16768,
32002852974,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/102431,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/102431,3213010005/IF/IAY/679261,30-10-2015,16868,0,0,0,0  ,16868,
32002852913,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/1N23,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/1N23,3213010005/IF/IAY/679209,30-10-2015,16720,0,0,0,0  ,16720,
32002853011,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/101952,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/101952,3213010005/IF/IAY/679269,30-10-2015,16740,0,0,0,0  ,16740,
32002852898,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/1N90,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/1N90,3213010005/IF/IAY/678162,28-10-2015,15840,0,0,0,0  ,15840,
32002853101,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99726,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99726,3213010005/IF/IAY/679310,30-10-2015,16828,0,0,0,0  ,16828,
32003171159,Construction of IAY House -IAY REG. NO. WB1287171,IAY Houses,Construction of IAY House -IAY REG. NO. WB1287171,3213010005/IF/IAY/1311036,24-03-2017,17100,0,0,0,0  ,17100,
32002852659,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/102001,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/102001,3213010005/IF/IAY/667919,21-09-2015,16720,0,0,0,0  ,16720,
32003171170,Construction of IAY House -IAY REG. NO. WB1428334,IAY Houses,Construction of IAY House -IAY REG. NO. WB1428334,3213010005/IF/IAY/1311715,26-03-2017,17100,0,0,0,0  ,17100,
32003171343,Construction of IAY House -IAY REG. NO. WB1583853,IAY Houses,Construction of IAY House -IAY REG. NO. WB1583853,3213010005/IF/IAY/1312481,24-03-2017,17100,0,0,0,0  ,17100,
32002843323,Construction of IAY House -IAY REG. NO. WB-13-010-005-001/1N42,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-001/1N42,3213010005/IF/IAY/466799,22-12-2015,16736,0,0,0,0  ,16736,
32003504804,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB3748471,3213010005/IF/IAY/1365233,24-03-2017,17100,0,0,0,0  ,17100,
32002852736,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/102884,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/102884,3213010005/IF/IAY/676327,15-10-2015,16816,0,0,0,0  ,16816,
32003507121,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB1336552,3213010005/IF/IAY/1368195,24-03-2017,17100,0,0,0,0  ,17100,
32003508842,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB2468939,3213010005/IF/IAY/1373508,24-03-2017,17100,0,0,0,0  ,17100,
32003508804,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB1373161,3213010005/IF/IAY/1369923,24-03-2017,17100,0,0,0,0  ,17100,
32003509067,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB1561784,3213010005/IF/IAY/1363019,24-03-2017,17100,0,0,0,0  ,17100,
32003508898,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB1005179,3213010005/IF/IAY/1376619,24-03-2017,15660,0,0,0,0  ,15660,
32002853033,Construction of IAY House -IAY REG. NO. WB-13-010-005-011/102493,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-011/102493,3213010005/IF/IAY/679278,30-10-2015,16720,0,0,0,0  ,16720,
32003508912,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB1205590,3213010005/IF/IAY/1310491,24-03-2017,14400,0,0,0,0  ,14400,
32003509075,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB1566724,3213010005/IF/IAY/1363030,24-03-2017,17100,0,0,0,0  ,17100,
32003509044,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB2696196,3213010005/IF/IAY/1316781,24-03-2017,17100,0,0,0,0  ,17100,
32003510463,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB3517293,3213010005/IF/IAY/1369168,24-03-2017,17100,0,0,0,0  ,17100,
32003509134,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB1925227,3213010005/IF/IAY/1314248,24-03-2017,17100,0,0,0,0  ,17100,
32003509145,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB1931334,3213010005/IF/IAY/1314265,24-03-2017,17100,0,0,0,0  ,17100,
32003510885,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB2297617,3213010005/IF/IAY/1315745,24-03-2017,17100,0,0,0,0  ,17100,
32003510897,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB1237842,3213010005/IF/IAY/1362107,24-03-2017,17100,0,0,0,0  ,17100,
32003510900,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB1117252,3213010005/IF/IAY/1361638,24-03-2017,17100,0,0,0,0  ,17100,
32003510899,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB3379502,3213010005/IF/IAY/1368321,24-03-2017,17100,0,0,0,0  ,17100,
32003507163,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB1327112,3213010005/IF/IAY/1372372,24-03-2017,17100,0,0,0,0  ,17100,
32002853028,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/103167,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/103167,3213010005/IF/IAY/679277,30-10-2015,16720,0,0,0,0  ,16720,
32003509155,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB2326566,3213010005/IF/IAY/1376626,26-03-2017,15120,0,0,0,0  ,15120,
32003510902,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB1203199,3213010005/IF/IAY/1361988,24-03-2017,17100,0,0,0,0  ,17100,
32003510914,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB3395092,3213010005/IF/IAY/1318047,24-03-2017,17100,0,0,0,0  ,17100,
32003510907,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB1259488,3213010005/IF/IAY/1362188,24-03-2017,17100,0,0,0,0  ,17100,
32002852888,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/100607,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/100607,3213010005/IF/IAY/677537,15-10-2015,16720,0,0,0,0  ,16720,
32003510905,IAY House,IAY Houses,Construction of IAY House -IAY REG. NO. WB1238145,3213010005/IF/IAY/1362110,24-03-2017,17100,0,0,0,0  ,17100,
32004055101,Construction of IAY House -IAY REG. NO. WB3893194,IAY Houses,Construction of IAY House -IAY REG. NO. WB3893194,3213010005/IF/IAY/1562332,13-08-2017,17190,0,0,0,0  ,17190,
32004055156,Construction of IAY House -IAY REG. NO. WB1697674,IAY Houses,Construction of IAY House -IAY REG. NO. WB1697674,3213010005/IF/IAY/1577938,26-08-2017,17954,0,0,0,0  ,17954,
32004055274,Construction of IAY House -IAY REG. NO. WB2394158,IAY Houses,Construction of IAY House -IAY REG. NO. WB2394158,3213010005/IF/IAY/1591353,13-08-2017,17954,0,0,0,0  ,17954,
32004055301,Construction of IAY House -IAY REG. NO. WB3570067,IAY Houses,Construction of IAY House -IAY REG. NO. WB3570067,3213010005/IF/IAY/1601812,27-08-2017,18145,0,0,0,0  ,18145,
32004055310,Construction of IAY House -IAY REG. NO. WB3768875,IAY Houses,Construction of IAY House -IAY REG. NO. WB3768875,3213010005/IF/IAY/1603171,13-08-2017,17190,0,0,0,0  ,17190,
