assetid,schemename,schemecode,assetname,classofasset,sanctiondate,wage,semiskilled,skilled,material,contingency,total,mandays
32008243083,Reconstruction of House under SDRF post AMPHAN of beneficiary Suchitra Sardar sand X,3216014001/IF/321002041136098,Reconstruction of House under SDRF post AMPHAN of beneficiary Suchitra Sardar sand X,Constr of State scheme House for Individuals,05-06-2020,18360,0,0,0,0  ,18360,
32008244180,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Subal Chandra Das at Sansad IV,3216014001/IF/321002041151414,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Subal Chandra Das at Sansad IV,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008245003,Reconstruction of House under SDRF post AMPHAN of beneficiary Bharat Bagani at sansad III,3216014001/IF/321002041151486,Reconstruction of House under SDRF post AMPHAN of beneficiary Bharat Bagani at sansad III,Constr of State scheme House for Individuals,16-06-2020,15300,0,0,0,0  ,15300,
32008213765,Reconstruction of House under SDRF post AMPHAN of beneficiary Ramen Mondal and Others 8 at sand VI,3216014001/IF/321002041159956,Reconstruction of House under SDRF post AMPHAN of beneficiary Ramen Mondal and Others 8 at sand VI,Constr of State scheme House for Individuals,16-06-2020,165240,0,0,0,0  ,165240,
32008235086,Reconstruction of House under SDRF post AMPHAN of beneficiary Gobinda Mondal and Others 8 at sand II,3216014001/IF/321002041167781,Reconstruction of House under SDRF post AMPHAN of beneficiary Gobinda Mondal and Others 8 at sand II,Constr of State scheme House for Individuals,16-06-2020,148920,0,0,0,0  ,148920,
32008246653,Reconstruction of House under SDRF post AMPHAN of beneficiary Khokan Mondal sand V,3216014001/IF/321002041141362,Reconstruction of House under SDRF post AMPHAN of beneficiary Khokan Mondal sand V,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008235429,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Anarbanu Laskar at Sansad XII,3216014001/IF/321002041151512,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Anarbanu Laskar at Sansad XII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008272353,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4083944,3216014001/IF/IAY/4801978,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4083944,Constr of PMAY-G House for Individuals,31-12-2020,15975,0,0,0,0  ,15975,
32008272326,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4817576,3216014001/IF/IAY/4675661,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4817576,Constr of PMAY-G House for Individuals,31-12-2020,9585,0,0,0,0  ,9585,
32008272210,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5451664,3216014001/IF/IAY/4334608,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5451664,Constr of PMAY-G House for Individuals,10-05-2020,9585,0,0,0,0  ,9585,
32008245542,Reconstruction of House under SDRF post AMPHAN of beneficiary Rina Naskar  sand I,3216014001/IF/321002041141991,Reconstruction of House under SDRF post AMPHAN of beneficiary Rina Naskar sand I,Constr of State scheme House for Individuals,16-06-2020,16320,0,0,0,0  ,16320,
32008272155,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4979493,3216014001/IF/IAY/4312515,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4979493,Constr of PMAY-G House for Individuals,10-05-2020,9585,0,0,0,0  ,9585,
32008249966,ConstofCnelfrConnfrmNDoluiHousetoNBorPondSanXI,3216014001/IC/GIS/162469,ConstofCnelfrConnfrmNDoluiHousetoNBorPondSanXI,Construction of sub-minor Canal for Community,03-05-2020,253980,0,0,0,0  ,253980,
32008246215,Reconstruction of House under SDRF post AMPHAN of beneficiary Ashok Das at sansad VIII,3216014001/IF/321002041151431,Reconstruction of House under SDRF post AMPHAN of beneficiary Ashok Das at sansad VIII,Constr of State scheme House for Individuals,16-06-2020,14280,0,0,0,0  ,14280,
32006105982,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3867305,3216014001/IF/IAY/2540340,RURAL HOUSING,Constr of PMAY-G House for Individuals,08-09-2019,17190,0,0,0,0  ,17190,
32008247393,DRAINAGE 0F WATER LOGGED LAND AT DIFFERENCE PLACE OF SANSAD NO III VII IX I,3216014001/FP/320201060560080,DRAINAGE 0F WATER LOGGED LAND AT DIFFERENCE PLACE OF SANSAD NO III VII IX I,Constr of drain for coastal protection for Comm.,26-06-2020,368220,0,0,0,0  ,368220,
32008268946,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Uttam Adhikary at Sansad IV,3216014001/IF/321002041151437,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Uttam Adhikary at Sansad IV,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32003895434,Construction of IAY House -IAY REG. NO. WB3516875,3216014001/IF/IAY/1262251,Construction of IAY House -IAY REG. NO. WB3516875(3216014001IFIAY1262251),IAY Houses,12-03-2017,16200,0,0,0,0  ,16200,
32008249932,DRAINAGE 0F WATER LOGGED LAND AT DIFFERENCE PLACE OF SANSAD NO IV VIII X II,3216014001/FP/320201060560084,DRAINAGE 0F WATER LOGGED LAND AT DIFFERENCE PLACE OF SANSAD NO IV VIII X II,Constr of drain for coastal protection for Comm.,25-06-2020,306000,0,0,0,0  ,306000,
32008247314,Reconstruction of House under SDRF post AMPHAN of beneficiary Priyabrata Biswas at sansad III,3216014001/IF/321002041151548,Reconstruction of House under SDRF post AMPHAN of beneficiary Priyabrata Biswas at sansad III,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008247360,Reconstruction of House under SDRF post AMPHAN of beneficiary MADHAB SARDAR sand VII,3216014001/IF/321002041147411,Reconstruction of House under SDRF post AMPHAN of beneficiary MADHAB SARDAR sand VII,Constr of State scheme House for Individuals,16-06-2020,14280,0,0,0,0  ,14280,
32008247263,Reconstruction of House under SDRF post AMPHAN of beneficiary Runu Sardar  sand III,3216014001/IF/321002041142014,Reconstruction of House under SDRF post AMPHAN of beneficiary Runu Sardar sand III,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008247240,Reconstruction of House under SDRF post AMPHAN of beneficiary Amar Naskar sand III,3216014001/IF/321002041137344,Reconstruction of House under SDRF post AMPHAN of beneficiary Amar Naskar sand III,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32006105209,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4119626,3216014001/IF/IAY/2213287,RURAL HOUSING,Constr of PMAY-G House for Individuals,20-02-2018,16808,0,0,0,0  ,16808,
32008247201,Reconstruction of House under SDRF post AMPHAN of beneficiary Sunil Ruidas at sansad III,3216014001/IF/321002041151579,Reconstruction of House under SDRF post AMPHAN of beneficiary Sunil Ruidas at sansad III,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008247223,Reconstruction of House under SDRF post AMPHAN of beneficiary Nilmoni Ruidas at sansad III,3216014001/IF/321002041151576,Reconstruction of House under SDRF post AMPHAN of beneficiary Nilmoni Ruidas at sansad III,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246863,Reconstruction of House under SDRF post AMPHAN of beneficiary Amar Sardar at sansad III,3216014001/IF/321002041151585,Reconstruction of House under SDRF post AMPHAN of beneficiary Amar Sardar at sansad III,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008272204,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4750570,3216014001/IF/IAY/4320470,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4750570,Constr of PMAY-G House for Individuals,10-05-2020,9585,0,0,0,0  ,9585,
32008246827,Reconstruction of House under SDRF post AMPHAN of beneficiary Sudip Naskar at sansad III,3216014001/IF/321002041151497,Reconstruction of House under SDRF post AMPHAN of beneficiary Sudip Naskar at sansad III,Constr of State scheme House for Individuals,16-06-2020,15300,0,0,0,0  ,15300,
32008246792,Reconstruction of House under SDRF post AMPHAN of beneficiary Kartik Mal sand XI,3216014001/IF/321002041136119,Reconstruction of House under SDRF post AMPHAN of beneficiary Kartik Mal sand XI,Constr of State scheme House for Individuals,11-06-2020,18360,0,0,0,0  ,18360,
32008246761,Reconstruction of House under SDRF post AMPHAN of beneficiary Pintu Naskar  sand V,3216014001/IF/321002041141953,Reconstruction of House under SDRF post AMPHAN of beneficiary Pintu Naskar sand V,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246942,Reconstruction of House under SDRF post AMPHAN of beneficiary Arun Roy sand III,3216014001/IF/321002041141342,Reconstruction of House under SDRF post AMPHAN of beneficiary Arun Roy sand III,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246628,Reconstruction of House under SDRF post AMPHAN of beneficiary Rabindranath Purakait sand V,3216014001/IF/321002041141365,Reconstruction of House under SDRF post AMPHAN of beneficiary Rabindranath Purakait sand V,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246608,Reconstruction of House under SDRF post AMPHAN of beneficiary Sujit Mondal sand V,3216014001/IF/321002041141360,Reconstruction of House under SDRF post AMPHAN of beneficiary Sujit Mondal sand V,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246536,Reconstruction of House under SDRF post AMPHAN of beneficiary Bimala Mondal  sand V,3216014001/IF/321002041141937,Reconstruction of House under SDRF post AMPHAN of beneficiary Bimala Mondal sand V,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246473,Reconstruction of House under SDRF post AMPHAN of beneficiary Avijit Mondal  sand V,3216014001/IF/321002041141945,Reconstruction of House under SDRF post AMPHAN of beneficiary Avijit Mondal sand V,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246442,Reconstruction of House under SDRF post AMPHAN of beneficiary  Prabir Naskar sand V,3216014001/IF/321002041141356,Reconstruction of House under SDRF post AMPHAN of beneficiary Prabir Naskar sand V,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008247282,Reconstruction of House under SDRF post AMPHAN of beneficiary Susmita Sardar at sansad III,3216014001/IF/321002041151525,Reconstruction of House under SDRF post AMPHAN of beneficiary Susmita Sardar at sansad III,Constr of State scheme House for Individuals,16-06-2020,17748,0,0,0,0  ,17748,
32008246369,Reconstruction of House under SDRF post AMPHAN of beneficiary Jhilik Mondal at sansad VIII,3216014001/IF/321002041151448,Reconstruction of House under SDRF post AMPHAN of beneficiary Jhilik Mondal at sansad VIII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246390,Reconstruction of House under SDRF post AMPHAN of beneficiary Shanti Naskar sand V,3216014001/IF/321002041141353,Reconstruction of House under SDRF post AMPHAN of beneficiary Shanti Naskar sand V,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246567,Reconstruction of House under SDRF post AMPHAN of beneficiary Samir Mondal sand V,3216014001/IF/321002041141350,Reconstruction of House under SDRF post AMPHAN of beneficiary Samir Mondal sand V,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246678,Reconstruction of House under SDRF post AMPHAN of beneficiary Dinonath Mondal  sand V,3216014001/IF/321002041142040,Reconstruction of House under SDRF post AMPHAN of beneficiary Dinonath Mondal sand V,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246294,Reconstruction of House under SDRF post AMPHAN of beneficiary Sona Naskar at sansad VIII,3216014001/IF/321002041151435,Reconstruction of House under SDRF post AMPHAN of beneficiary Sona Naskar at sansad VIII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246312,Reconstruction of House under SDRF post AMPHAN of beneficiary Shanti Rong at sansad VIII,3216014001/IF/321002041151441,Reconstruction of House under SDRF post AMPHAN of beneficiary Shanti Rong at sansad VIII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246418,Reconstruction of House under SDRF post AMPHAN of beneficiary Dipankar Naskar  sand V,3216014001/IF/321002041141955,Reconstruction of House under SDRF post AMPHAN of beneficiary Dipankar Naskar sand V,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246711,Reconstruction of House under SDRF post AMPHAN of beneficiary Tapan Kr Mondal  sand V,3216014001/IF/321002041136880,Reconstruction of House under SDRF post AMPHAN of beneficiary Tapan Kr Mondal sand V,Constr of State scheme House for Individuals,11-06-2020,18360,0,0,0,0  ,18360,
32008246259,Reconstruction of House under SDRF post AMPHAN of beneficiary Sonali Naskar at sansad VIII,3216014001/IF/321002041151463,Reconstruction of House under SDRF post AMPHAN of beneficiary Sonali Naskar at sansad VIII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246243,Reconstruction of House under SDRF post AMPHAN of beneficiary Ajit Kumar Naskar at sansad VIII,3216014001/IF/321002041151445,Reconstruction of House under SDRF post AMPHAN of beneficiary Ajit Kumar Naskar at sansad VIII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246197,Reconstruction of House under SDRF post AMPHAN of beneficiary Karttik Das at sansad VIII,3216014001/IF/321002041151480,Reconstruction of House under SDRF post AMPHAN of beneficiary Karttik Das at sansad VIII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246114,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Amar Bar at Sansad XII,3216014001/IF/321002041151507,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Amar Bar at Sansad XII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246346,Reconstruction of House under SDRF post AMPHAN of beneficiary Swapan Naskar at sansad VIII,3216014001/IF/321002041151457,Reconstruction of House under SDRF post AMPHAN of beneficiary Swapan Naskar at sansad VIII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246022,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Sanat Hazra at Sansad XII,3216014001/IF/321002041151577,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Sanat Hazra at Sansad XII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246149,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Susanta Bhuye at Sansad XII,3216014001/IF/321002041151529,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Susanta Bhuye at Sansad XII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246053,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Rukmini Dhara at Sansad XII,3216014001/IF/321002041151534,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Rukmini Dhara at Sansad XII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008245725,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Hasarul Mondal at Sansad XII,3216014001/IF/321002041151556,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Hasarul Mondal at Sansad XII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008245697,Reconstruction of House under SDRF post AMPHAN of beneficiary Bipasha Naskar  sand VI,3216014001/IF/321002041142017,Reconstruction of House under SDRF post AMPHAN of beneficiary Bipasha Naskar sand VI,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246094,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Maruni Mal at Sansad XII,3216014001/IF/321002041151526,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Maruni Mal at Sansad XII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008247182,Reconstruction of House under SDRF post AMPHAN of beneficiary Suman Haldar at sansad III,3216014001/IF/321002041151531,Reconstruction of House under SDRF post AMPHAN of beneficiary Suman Haldar at sansad III,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008245523,Reconstruction of House under SDRF post AMPHAN of beneficiary Mahadeb Pramanik  sand V,3216014001/IF/321002041141958,Reconstruction of House under SDRF post AMPHAN of beneficiary Mahadeb Pramanik sand V,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008245610,Reconstruction of House under SDRF post AMPHAN of beneficiary Abhijeet Naskar  sand VI,3216014001/IF/321002041142021,Reconstruction of House under SDRF post AMPHAN of beneficiary Abhijeet Naskar sand VI,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008245581,Reconstruction of House under SDRF post AMPHAN of beneficiary Tarun Naskar  sand V,3216014001/IF/321002041142037,Reconstruction of House under SDRF post AMPHAN of beneficiary Tarun Naskar sand V,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008245564,Reconstruction of House under SDRF post AMPHAN of beneficiary  Chattu Mondal sand VI,3216014001/IF/321002041142034,Reconstruction of House under SDRF post AMPHAN of beneficiary Chattu Mondal sand VI,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008245394,Reconstruction of House under SDRF post AMPHAN of beneficiary Rabin Mondal  sand V,3216014001/IF/321002041141961,Reconstruction of House under SDRF post AMPHAN of beneficiary Rabin Mondal sand V,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008246170,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Dhrubo Bar atv Sansad XII,3216014001/IF/321002041151496,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Dhrubo Bar atv Sansad XII,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008245325,Reconstruction of House under SDRF post AMPHAN of beneficiary Amitav Brata Biswas  sand III,3216014001/IF/321002041142009,Reconstruction of House under SDRF post AMPHAN of beneficiary Amitav Brata Biswas sand III,Constr of State scheme House for Individuals,16-06-2020,18360,0,0,0,0  ,18360,
32008245045,Reconstruction of House under SDRF post AMPHAN of beneficiary Lakshman Bagani at sansad III,3216014001/IF/321002041151535,Reconstruction of House under SDRF post AMPHAN of beneficiary Lakshman Bagani at sansad III,Constr of State scheme House for Individuals,16-06-2020,15300,0,0,0,0  ,15300,
32008272124,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1199924,3216014001/IF/IAY/4259505,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1199924,Constr of PMAY-G House for Individuals,10-05-2020,9585,0,0,0,0  ,9585,
