assetid,assetname,classofasset,schemename,schemecode,sanctiondate,wage,Total Material,semiskilled,skilled,material,contingency,total,mandays
32000171866,INDIVIDUALHOUSEHOLDLATRIN,Individual Household Latrines,IHHL with Brick work Sansad No-06 Phase 08,3201009/RS/34040949034,17-09-2014,5408,16192,0,0,16192,0  ,21600,
32000171886,INDIVIDUALHOUSEHOLDLATRIN,Individual Household Latrines,IHHL with Brick work Sansad No-06 Phase 10,3201009/RS/34040949036,17-09-2014,5408,16192,0,0,16192,0  ,21600,
32000171889,INDIVIDUALHOUSEHOLDLATRIN,Individual Household Latrines,IHHL with Brick work Sansad No-05 Phase 11,3201009/RS/34040949037,17-09-2014,5408,16192,0,0,16192,0  ,21600,
32000171785,INDIVIDUALHOUSEHOLDLATRIN,Individual Household Latrines,"Estimate for IHHL (4nos,beneficairy at Sansad No.7 Scheme Code: 091201/42/14-15,phase42",3201009/RS/34040948120,17-09-2014,6084,12996,0,0,12996,0  ,19080,
32000171895,INDIVIDUALHOUSEHOLDLATRIN,Individual Household Latrines,IHHL with Brick work Sansad No-05 Phase 13,3201009/RS/34040949581,17-09-2014,5408,16192,0,0,16192,0  ,21600,
32000175622,concrete road,Cement Concrete,CONSTRUCTION OF CONCRETE ROAD WITH EARTHWORK FROM PRIMARY SCHOOL TOWARDS H/O GOPAL SINGHA AT SHYAMPU,3201009012/RC/320201060306150,07-01-2016,4872,93231.5,6612,261,86358.5,0  ,98103.5,
32000171869,INDIVIDUALHOUSEHOLDLATRIN,Individual Household Latrines,IHHL with Brick Work Sansad No-08 Phase-09,3201009/RS/34040949035,17-09-2014,5408,16192,0,0,16192,0  ,21600,
32000175624,concrete road,Cement Concrete,CONSTRUCTION OF CONCRETE ROAD WITH EARTHWORK FROM H/O NIMAI PAL TO THE H/O DURJADHAN SARDER AT USHID,3201009012/RC/320201060306138,07-01-2016,12354,224766.9,16356,783,207627.9,0  ,237120.9,
32000171894,INDIVIDUALHOUSEHOLDLATRIN,Individual Household Latrines,IHHL with Brick work Sansad No-05 Phase 12,3201009/RS/34040949579,17-09-2014,4732,16192,0,0,16192,0  ,20924,
32000175637,concrete road,Cement Concrete,CONSTRUCTION OF CONCRETE PAVEMENT ROAD FROM THE H/O BIBHAR BISWAS TO THE H/O KARTIK PAL AT SHYAMPUR,3201009012/RC/320201060306145,07-01-2016,14268,278568.605,20184,783,257601.605,0  ,292836.605,
32000171669,INDIVIDUALHOUSEHOLDLATRIN,Individual Household Latrines,"Estimate for IHHL (4nos,beneficairy at Sansad No. 4 & Scheme Code: 091201/22/14-15,phase22",3201009/RS/34040948097,17-09-2014,6084,12996,0,0,12996,0  ,19080,
32000175631,concrete road,Cement Concrete,CONSTRUCTION OF CONCRETE PAVEMENT ROAD FROM THE H/O NEMAI SIKDER AT BISWASPARA,3201009012/RC/320201060305783,18-01-2016,32016,515396.5875,53592,1827,459977.5875,0  ,547412.5875,
32000175630,concrete road,Cement Concrete,CONSTRUCTION OF CONCRETE ROAD FROM THE H/O PARESH GHOSH TO BAROARITALA AT PURATAN SAMBHU NAHAR ,3201009012/RC/320201060305550,07-01-2016,17400,301543.95,20532,1305,279706.95,0  ,318943.95,
32000171666,INDIVIDUALHOUSEHOLDLATRIN,Individual Household Latrines,"Estimate for IHHL (4nos,beneficairy at Sansad No. 4 & Scheme Code: 091201/21/14-15,phase21",3201009/RS/34040948096,17-09-2014,6084,12996,0,0,12996,0  ,19080,
32000184640,INDIVIDUALHOUSEHOLDLATRIN,Individual Household Latrines,IHHL with Brick work Sansad No-05 Phase-10,3201009/RS/34040949168,16-10-2014,4732,16192,0,0,16192,0  ,20924,
32000175729,iay building,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR ABDAR SEKH AT UTTAR AMGHATA ,3201009012/IF/34040819388,29-06-2015,12180,0,0,0,0,0  ,12180,
32000598121,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN SHYAMPUR GSPF PRY. SCHOOL .,3201009012/DP/34040936589,12-12-2013,23254,0,0,0,0,0  ,23254,
32000175734,iay building,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARYES FOR SUNITA CHOWDHURY AT  CHOWDHURY PARA,3201009012/IF/34040823664,29-06-2015,13398,0,0,0,0,0  ,13398,
32000175644,concrete road,Cement Concrete,CONSTRUCTION OF CONCRETE PAVEMENT ROAD FROM PRIMARY SCHOOL TO THE H/O MUKTA GHOSH AT SOUTH AMGHATA ,3201009012/RC/320201060305581,07-01-2016,15312,276743.49,17052,2088,257603.49,0  ,292055.49,
32000598151,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN AMGHATA PRY. SCHOOL .,3201009012/DP/34040936682,12-12-2013,21442,0,0,0,0,0  ,21442,
32000171782,INDIVIDUALHOUSEHOLDLATRIN,Individual Household Latrines,"Estimate for IHHL (4nos,beneficairy at Sansad No.7 Scheme Code: 091201/41/14-15,phase-41",3201009/RS/34040948119,17-09-2014,6084,12996,0,0,12996,0  ,19080,
32000598283,SCHOOL CLEANING,Plantation,PLATATION CUM ENVIRONMENT CLEANING IN BRAHMANAGAR PRY. SCHOOL AT BRAHMANAGAR.,3201009012/DP/34040936877,12-12-2013,20838,0,0,0,0,0  ,20838,
32000598194,SOCIAL FORESTRY,Plantation,SOCIAL FORESTRY FROM ARABINDU NAGAR  FOKAR IN SIDE,3201009012/DP/34040921459,08-07-2013,16157,28013,0,1133,26880,0  ,44170,
32000598320,SCHOOL CLEANING,Land Development,PLANTATION CUM ENVIRONMENT CLEANING IN NATUN SAMBHU NAGAR PRY. SCHOOL .,3201009012/DP/34040936887,10-12-2013,21291,0,0,0,0,0  ,21291,
32000171901,INDIVIDUALHOUSEHOLDLATRIN,Individual Household Latrines,IHHL with Brick Work Sansad No-08 Phase-14,3201009/RS/34040949583,17-09-2014,1352,4048,0,0,4048,0  ,5400,
32000171701,INDIVIDUALHOUSEHOLDLATRIN,Individual Household Latrines,"Estimate for IHHL (4nos,beneficairy at Sansad No.4 & Scheme Code: 091201/24/14-15,phase24",3201009/RS/34040948099,17-09-2014,6084,12996,0,0,12996,0  ,19080,
32000598301,SCHOOL CLEANING,Plantation,PLNTATION CUM INVIRONMENT CLEANING IN USHIDPUR PRY. SCHOOL AT USHIDPUR.,3201009012/DP/34040936879,12-12-2013,18875,0,0,0,0,0  ,18875,
32000598964,SCHOOL CLEANING,Land Development,PLANTATION CUM ENVIRONMENT CLEANING IN CHAR SAMBHU NAGAR PASCHIM PRY. SCHOOL AT BISWASPARA. ,3201009012/DP/34040936891,10-12-2013,22952,0,0,0,0,0  ,22952,
32000599028,SCHOOL CLEANING,Land Development,PLANTATION CUM ENVIRONMENT CLEANING IN KASHIBASH PRY. SCHOOL AT KASHIBASH.,3201009012/DP/34040936894,10-12-2013,21140,0,0,0,0,0  ,21140,
32000598949,SCHOOL CLEANING,Land Development,PLANTATION CUM ENVIRONMENT CLEANING IN PURATAN SAMBHU NAGAR PRY. SCHOOL .,3201009012/DP/34040936890,10-12-2013,11476,0,0,0,0,0  ,11476,
32000599044,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN PURATAN SAMBHU NAGAR ANGANWADI CENTRE AT PURATAN SAMBHU NAGA.,3201009012/DP/34040946048,07-02-2014,3473,0,0,0,0,0  ,3473,
32000599082,SCHOOL CLEANING,Seedling,PLANTATION CUM ENVIRONMENT CLEANING IN AMGHATA ANGANWADI CENTRE,3201009012/DP/34040946234,07-02-2014,4077,0,0,0,0,0  ,4077,
32000598234,SOCIAL FORESTRY,Plantation,SOCIAL FORESTRY FROM H/O SANATAN GHOSH TOWARDS MIY,3201009012/DP/34040921494,08-07-2013,11778,118250,0,680,117570,0  ,130028,
32000599101,SCHOOL CLEANING,Land Development,PLANTATION CUM ENVIRONMENT CLEANING IN SHYAMPUR GIRLS HIGH SCHOOL (PHASE-II) AT SHYAMPUR ,3201009012/DP/34040950236,21-02-2014,9664,0,0,0,0,0  ,9664,
32000598135,SCHOOL CLEANING,Land Development,PLANTATION CUM INVIRONMENT  CLEANING IN AMGHATA JANAKLAYAN PRY. SCHOOL AT UTTAR AMGHATA.,3201009012/DP/34040936869,12-12-2013,21744,0,0,0,0,0  ,21744,
32000599184,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN SHYAMPUR HIGH SCHOOL (PHASE-II) AT SHYAMPUR,3201009012/DP/34040950238,21-02-2014,10268,0,0,0,0,0  ,10268,
32000598100,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN GANGABASH PRY. SCHOOL .,3201009012/DP/34040936588,12-12-2013,22348,0,0,0,0,0  ,22348,
32000598990,SCHOOL CLEANING,Land Development,PLANTATION CUM ENVIRONMENT CLEANING IN BIDYASAGAR PRY. SCHOOL AT COMUNITYHALL,3201009012/DP/34040936893,10-12-2013,20536,0,0,0,0,0  ,20536,
32000599222,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN NATUN SAMBHUNAGAR PRY. SCHOOL AT NATUN SAMBHU NAGAR ,3201009012/DP/34040955725,26-05-2014,37180,0,0,0,0,0  ,37180,
32000598920,SCHOOL CLEANING,Land Development,PLANTATION CUM ENVIRONMENT CLEANING IN RUIPUKUR PRY. SCHOOL AT ROAD STATION.,3201009012/DP/34040936889,10-12-2013,21291,0,0,0,0,0  ,21291,
32000598267,SCHOOL CLEANING,Seedling,PLNTATION CUM ENVIRONMENT CLEANING IN SHYAMPUR HIGH SCHOOL ,3201009012/DP/34040936875,12-12-2013,34428,0,0,0,0,0  ,34428,
32000599066,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN KASHIBASH ANGANWADI CENTRE ,3201009012/DP/34040946204,07-02-2014,1661,0,0,0,0,0  ,1661,
32000599421,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN BRAHMANAGAR PRY.SCHOOL,3201009012/DP/34040957808,26-05-2014,31434,0,0,0,0,0  ,31434,
32000598219,SCHOOL CLEANING,Land Development,PLANTATION CUM ENVIRONMENT CLEANING IN SHYAMPUR GIRLS HIGH SCHOOL UNDER RUIPUKUR GP.,3201009012/DP/34040936873,12-12-2013,34428,0,0,0,0,0  ,34428,
32000599230,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRINMENT CLEANING IN RUIPUKUR PRY. SCHOOL AT ROAD STATION.,3201009012/DP/34040955727,26-05-2014,48672,0,0,0,0,0  ,48672,
32000599516,TREE PLANTATION,Plantation,TREE PLANTATION AT SHYAMNAGAR FROM H/O - NIKHIL BISWAS TOWARDS 3 NO MORE MATHPARA ,3201009012/DP/34040959870,14-07-2014,22477,34643,0,1268,33375,0  ,57120,
32000599548,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN SHYAPUR GSFP PRY. SCHOOL,3201009012/DP/34041011088,13-07-2015,23664,0,0,0,0,0  ,23664,
32000599557,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN KASHIBASH ANGAWADI CENTRE ,3201009012/DP/34041010614,29-06-2015,11832,0,0,0,0,0  ,11832,
32000599468,TREE PLANTATION,Plantation,TREE PLANTATION FROM THE H/O-RADHASHYAM BISWAS TO GOVAGAR AT BISWASPARA ,3201009012/DP/34040960094,14-07-2014,24336,35130.5,0,1268,33862.5,0  ,59466.5,
32000599448,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN KASHIBASH ICDS AT KASHIBASH.,3201009012/DP/34040957810,26-05-2014,16731,0,0,0,0,0  ,16731,
32000599570,SCHOOL CLEANING,Plantation,plantation cum environment cleaning in shyamnagar sibtala angawadi centre ,3201009012/DP/34041010609,29-06-2015,10266,0,0,0,0,0  ,10266,
32000599487,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN PURATAN SAM,3201009012/DP/34040960741,26-05-2014,19266,0,0,0,0,0  ,19266,
32000599586,TREE PLANTATION,Plantation,TREE PLANTATION OF THE ROAD FROM GANGABASH PANCHMATHA TO KASHIBASH ,3201009012/DP/34041010590,09-07-2015,17400,21440,0,0,21440,0  ,38840,
32000599435,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN KASHIBASH PRY. SCHOOL ,3201009012/DP/34040957809,26-05-2014,46644,0,0,0,0,0  ,46644,
32000599605,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN 10 NOS ANGAWADI CENTRE (PART-II),3201009012/DP/34041010023,15-07-2015,79692,0,0,0,0,0  ,79692,
32000599596,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN 10 NOS ANGAWADI CENTRE (PART -III),3201009012/DP/34041010025,15-07-2015,54636,0,0,0,0,0  ,54636,
32000599411,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN GANGABASH PRY. SCHOOL ,3201009012/DP/34040957807,26-05-2014,48165,0,0,0,0,0  ,48165,
32000599366,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN BIDYASAGAR PRY. SCHOOL ,3201009012/DP/34040957806,26-05-2014,34983,0,0,0,0,0  ,34983,
32000599503,TREE PLANTATION,Land development,TREE PLANTATION OF THE ROAD FROM IDGHA TO H/O BHULU SK AT UTTAR AMGHATA ,3201009012/DP/34040960096,14-07-2014,8788,14458,0,508,13950,0  ,23246,
32000599645,TREE PLANTATION,Plantation,TREE PLANTATION OF THE ROAD FROM THE H/O RANJIT BISWAS TO PIRTALA AT DWIJENDRANAGAR,3201009012/DP/34041008849,13-07-2015,44022,68360,0,0,68360,0  ,112382,
32000599534,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN CHAR CSAMBH,3201009012/DP/34040962843,26-05-2014,34476,0,0,0,0,0  ,34476,
32000599628,TREE PLANTATION,Plantation,TREE PLANTATION OF THE ROAD FROM GANGABASH TO USHIDPUR ROAD AT GANGABASH .,3201009012/DP/34041009809,09-07-2015,55158,88123,0,3393,84730,0  ,143281,
32000599684,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN PURATAN SAMBHU NAGAR PRY. SCHOOL,3201009012/DP/34041007502,29-06-2015,24708,0,0,0,0,0  ,24708,
32000599727,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN VIVEKANDA PRY. SCHOOL,3201009012/DP/34041007402,29-06-2015,20880,0,0,0,0,0  ,20880,
32000599698,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN KASHIBASH,3201009012/DP/34041007499,29-06-2015,26100,0,0,0,0,0  ,26100,
32000599706,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN BIDYASAGAR PRY. SCHOOL,3201009012/DP/34041007495,29-06-2015,22272,0,0,0,0,0  ,22272,
32000599675,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN RUIPUKUR PRY. SCHOOL,3201009012/DP/34041007506,29-06-2015,22968,0,0,0,0,0  ,22968,
32000599733,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN AMGHATA JANAKALYAN PRY.SCHOOL,3201009012/DP/34041006568,29-06-2015,27144,0,0,0,0,0  ,27144,
32000599781,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN SHYAMNAGAR ,3201009012/DP/34040962849,26-05-2014,17745,0,0,0,0,0  ,17745,
32000599766,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN CHAR SAMBHU NAGAR PASCHIM PRY. SCHOOL,3201009012/DP/34041006564,29-06-2015,25752,0,0,0,0,0  ,25752,
32000599751,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN GANGABASH PRY. SCHOOL,3201009012/DP/34041007400,29-06-2015,25404,0,0,0,0,0  ,25404,
32000599790,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN GANGABASH I,3201009012/DP/34040964059,08-08-2014,7774,0,0,0,0,0  ,7774,
32000599809,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN SHYAMPUR HIGH SCHOOL,3201009012/DP/34041006554,29-06-2015,54288,0,0,0,0,0  ,54288,
32000599825,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN AMGHATA PRY.SCHOOL,3201009012/DP/34041006562,29-06-2015,28536,0,0,0,0,0  ,28536,
32000599833,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN SHYAMPUR GIRLS SCHOOL,3201009012/DP/34041006563,29-06-2015,53766,0,0,0,0,0  ,53766,
32000599872,CULTIVATION OF MANGO,Plantation,"CULTIVATION OF MANGO FOR SC,ST,BPL & MARGINAL FARMER AT PURATAN SAMBHU NAGAR ",3201009012/DP/34040966720,25-07-2014,38025,8498.75,0,2282,6216.75,0  ,46523.75,
32000599618,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN 10 NOS ANGANWADI CENTRE ( PART - 1),3201009012/DP/34041009820,15-07-2015,65598,0,0,0,0,0  ,65598,
32000599916,CULTIVATION OF MANGO,Plantation,"CULTIVATION OF MANGO FOR SC,ST,BPL &MARGINAL FARMER AT BRAHMANAGAR .",3201009012/DP/34040971867,19-09-2014,95147,21157.3,0,5577,15580.3,0  ,116304.3,
32000599921,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN SHYAMNAGAR ,3201009012/DP/34040962851,26-05-2014,7098,0,0,0,0,0  ,7098,
32001254902,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-004/15750,3201009012/IF/IAY/553152,15-07-2015,14964,0,0,0,0,0  ,14964,
32000599665,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN NATUN SAMBHU NAGAR PRY. SCHOOL,3201009012/DP/34041007512,29-06-2015,26796,0,0,0,0,0  ,26796,
32000599884,CULTIVATION OF MANGO,Plantation,"CULTIVATION OF MANGO FOR SC,ST,BPL,MARGINAL FARNER AT PURATAN SAMBHU NAGAR ",3201009012/DP/34040967539,04-08-2014,83655,20774.9,0,7098,13676.9,0  ,104429.9,
32000599356,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN VIVEKANDA PRY. SCHOOL .,3201009012/DP/34040957805,26-05-2014,31265,0,0,0,0,0  ,31265,
32001254948,IAY,Construction of Graded Bund,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR ANITA MODAK AT SOUTH AMGHATA ,3201009012/IF/34040807327,29-06-2015,20392,0,0,0,0,0  ,20392,
32000599342,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN DWIJENDRANAGAR BAROARITALA ICDS AT DWIJENDRANAGAR .,3201009012/DP/34040957070,26-05-2014,16731,0,0,0,0,0  ,16731,
32000599319,SCHOOL CLEANING,Plantation,PLANTATION CUM ENVIRONMENT CLEANING IN AMGHATA DASPARA SSK AT AMGHATA.,3201009012/DP/34040957069,26-05-2014,17238,0,0,0,0,0  ,17238,
32000599330,SCHOOL CLEANING,Land development,PLANTATION CUM ENVIRONMENT CLEANING IN AMGHATA ICDS AT AMGHATA.,3201009012/DP/34040957071,26-05-2014,24843,0,0,0,0,0  ,24843,
32001255024,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF ,3201009012/IF/34040804519,29-06-2015,11866,0,0,0,0,0  ,11866,
32000599306,SCHOOL CLEANING,Land development,PLANTATION CUM ENVIRONMENT CLEANING IN SHYAMPUR GSPF PRY. SCHOOL ,3201009012/DP/34040957068,26-05-2014,52728,0,0,0,0,0  ,52728,
32001254965,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR ANITA MODAK SARKAR AT SOUTH AMGHATA ,3201009012/IF/34040807343,29-06-2015,10788,0,0,0,0,0  ,10788,
32001255094,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARYES FOR PANNA CHOWDHURY AT  CHOWDHURY PARA,3201009012/IF/34040823692,29-06-2015,11658,0,0,0,0,0  ,11658,
32001254987,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR SADHANA GHOSH AT SHYAMNAGAR  ,3201009012/IF/34040808766,29-01-2015,13527,0,0,0,0,0  ,13527,
32001255229,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-005/16087,3201009012/IF/IAY/553154,15-07-2015,14964,0,0,0,0,0  ,14964,
32001255012,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR ANIMA HALDER AT NATUN SAMBHU NAGAR ,3201009012/IF/34040809502,29-01-2015,12180,0,0,0,0,0  ,12180,
32001255242,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-009/16763,3201009012/IF/IAY/553156,15-07-2015,14616,0,0,0,0,0  ,14616,
32001255165,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR  KRISHNA GHOSH AT SOUTH AMGHATA,3201009012/IF/34040812280,29-01-2015,15660,0,0,0,0,0  ,15660,
32001255069,IAY,IAY Houses,CONSTRYCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR SUNDARI BEWA AT UTTAR AMGHATA ,3201009012/IF/34041017056,29-06-2015,15660,0,0,0,0,0  ,15660,
32001255082,IAY,Development of Waste/Fallow Land,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR BASANA BISWAS AT SOUTH AMGHATA ,3201009012/IF/34041051263,29-06-2015,15660,0,0,0,0,0  ,15660,
32001255257,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-011/17362,3201009012/IF/IAY/553158,15-07-2015,15312,0,0,0,0,0  ,15312,
32001255299,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-014/18392,3201009012/IF/IAY/553162,15-07-2015,14964,0,0,0,0,0  ,14964,
32001255282,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-013/17937,3201009012/IF/IAY/553160,15-07-2015,15660,0,0,0,0,0  ,15660,
32001255287,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-013/18023,3201009012/IF/IAY/553161,15-07-2015,14964,0,0,0,0,0  ,14964,
32001255320,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-014/18687,3201009012/IF/IAY/553164,15-07-2015,14964,0,0,0,0,0  ,14964,
32001255265,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-011/17560,3201009012/IF/IAY/553159,15-07-2015,15312,0,0,0,0,0  ,15312,
32001255310,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-014/18518,3201009012/IF/IAY/553163,15-07-2015,14616,0,0,0,0,0  ,14616,
32001255333,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-005/15983,3201009012/IF/IAY/553352,15-07-2015,14964,0,0,0,0,0  ,14964,
32001255247,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-010/17135,3201009012/IF/IAY/553157,15-07-2015,14442,0,0,0,0,0  ,14442,
32001255339,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-008/16578,3201009012/IF/IAY/553354,15-07-2015,14964,0,0,0,0,0  ,14964,
32001255365,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-010/17189,3201009012/IF/IAY/553361,15-07-2015,14616,0,0,0,0,0  ,14616,
32001255235,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-008/16666,3201009012/IF/IAY/553155,15-07-2015,14964,0,0,0,0,0  ,14964,
32001255353,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-010/17175,3201009012/IF/IAY/553358,15-07-2015,14616,0,0,0,0,0  ,14616,
32001255197,IAY,Development of Waste/Fallow Land,CONSTRUCTION OF IAY BUILDING OF MINU SARKAR AT SOUT AMGHATA,3201009012/IF/34041051284,29-06-2015,15660,0,0,0,0,0  ,15660,
32001255221,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-004/15873,3201009012/IF/IAY/553153,15-07-2015,14964,0,0,0,0,0  ,14964,
32001255420,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-001/15262,3201009012/IF/IAY/738172,15-07-2015,15660,0,0,0,0,0  ,15660,
32001255446,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB-01-009-012-005/15945,3201009012/IF/IAY/738174,15-07-2015,14964,0,0,0,0,0  ,14964,
