scheme_code,completion_date,scheme_name,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
3201010001/IF/IAY/2041847,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1884716 ,17190,0,16808,0,11-02-2018,16808,0,0,0,0  ,16808,
3201010001/IF/IAY/3249921,12-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3641042 ,18360,0,16334,0,05-12-2019,16334,0,0,0,0  ,16334,
3201010001/IF/IAY/4499441,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5193940 ,19170,0,19170,0,10-08-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4498040,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5035395 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/2040170,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1915342 ,17190,0,16044,0,11-02-2018,16044,0,0,0,0  ,16044,
3201010001/IF/IAY/3249952,28-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2750668 ,19170,0,14160,0,25-10-2019,14160,0,0,0,0  ,14160,
3201010001/IF/IAY/2040397,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1896947 ,17190,0,16426,0,11-02-2018,16426,0,0,0,0  ,16426,
3201010001/IF/IAY/4493463,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5083597 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4493265,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4941563 ,19170,0,19170,0,09-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4493752,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4829298 ,19170,0,19170,0,25-08-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/2048104,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1911870 ,17190,0,15662,0,11-02-2018,15662,0,0,0,0  ,15662,
3201010001/IF/IAY/4492758,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4831180 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4492591,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4943137 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4492425,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4991955 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/DP/34041082473,13-06-2018,ENVIRONMENT CLEANING AT SCHOOL/ICDS AT SANSAD NO-9 ,195000,64000,12144,792,20-06-2016,12144,0,792,0,0  ,12936,
3201010001/DP/34041082471,13-06-2018,ENVIRONMENT CLEANING AT SCHOOLS AT SANSAD NO.-9 ,259000,68000,12144,528,20-06-2016,12144,0,528,0,0  ,12672,
3201010001/IF/IAY/4496968,20-06-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4812651 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/DP/34041036635,13-06-2018,PLANTETION AT BELPUKUR LIBRARY GROUND(P-1) ,186000,94000,3262.2,0,04-11-2015,3262.2,0,0,0,0  ,3262.2,
3201010001/IF/IAY/4492914,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4713797 ,18360,0,19170,0,06-07-2020,19170,0,0,0,0  ,19170,
3201010001/DP/34041040499,13-06-2018,PLANTETION AT PURBASONDANGA PAKURTALA TOWARDS GORSTHAN (P-II) ,186000,94000,3262.2,1000,16-12-2015,3262.2,0,0,1000,0  ,4262.2,
3201010001/DP/34041040502,13-06-2018,ROAD SIDE PLANTETION AT SANSAD NO - XVIII(GORSTHAN)(P-II) ,186000,94000,7786.2,0,16-12-2015,7786.2,0,0,0,0  ,7786.2,
3201010001/IF/IAY/2105694,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2224085 ,17190,0,16426,0,11-02-2018,16426,0,0,0,0  ,16426,
3201010001/IF/321002041245469,11-08-2021,RE EXCAVATION OF POND LO FANTU SK AT SONDANGA   ,400678.53,3500,387500,0,28-01-2021,387500,0,0,0,0  ,387500,
3201010001/IF/321002041244193,11-08-2021,EXCAVATION OF POND OF MADAN MALLICK AT DWIPCHANDAPUR  ,317495.96,3500,299600,0,28-01-2021,299600,0,0,0,0  ,299600,
3201010001/IF/GIS/1202479,25-10-2021,Excavation of pond L O APCHAR MALLICK  at Dwipchandrapur ,414960.7,3500,419520,0,16-07-2021,419520,0,0,0,0  ,419520,
3201010001/IF/321002041237515,10-08-2021,Excavation of Farm Pond of Sunil Biswas at Dwipchandrapur ,317495.96,3500,285430,0,05-01-2021,285430,0,0,0,0  ,285430,
3201010001/IF/IAY/3249901,28-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3289481 ,17190,0,16455,0,05-12-2019,16455,0,0,0,0  ,16455,
3201010001/IF/IAY/4492796,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4844261 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/321002041227786,10-08-2021,EXCAVATION OF FARM POND OF TARUN SARKAR AT DWIPCHANDRAPUR ,359184.2,3500,350610,0,15-12-2020,350610,0,0,0,0  ,350610,
3201010001/IF/IAY/4496731,20-06-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4794051 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4492062,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4779291 ,19170,0,19170,0,06-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4492054,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4740155 ,19170,0,19170,0,10-08-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4491611,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4980830 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4491574,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5136116 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4490884,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4777999 ,19170,0,19170,0,06-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4492127,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5117884 ,19170,0,19170,0,09-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4489717,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4410939 ,19170,0,19170,0,17-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4488430,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4427881 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4488209,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4387886 ,19170,0,19170,0,06-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4488623,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4445500 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/DP/34041030624,13-06-2018,PLANTETION BESIDE BELPUKUR HIGH SCHOOL PLAY FIELD(P-2) ,186000,94000,7263,29000,04-11-2015,7263,0,0,29000,0  ,36263,
3201010001/DP/34041030592,13-06-2018,PLANTETION BESIDE BELPUKUR HIGH SCHOOL PLAY FIELD (P-1) ,186000,94000,7263,55000,08-09-2015,7263,0,0,55000,0  ,62263,
3201010001/IF/IAY/2040004,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1669401 ,17190,0,16426,0,25-01-2018,16426,0,0,0,0  ,16426,
3201010001/DP/34041027736,13-06-2018,ROADSIDE TREE PLANTETION AT SANSAD NO-XVIII(P-I) ,186000,94000,7786.2,55000,16-07-2015,7786.2,0,0,55000,0  ,62786.2,
3201010001/DP/34041027734,13-06-2018,ROADSIDE TREE PLANTETION AT BAHIRDWIP & BALAINAGAR (P-III) ,186000,94000,5524.2,57390,16-07-2015,5524.2,0,0,57390,0  ,62914.2,
3201010001/DP/34041029519,13-06-2018,PLANTETION PURBA SONDANGA PAKURTALA TOWARDS GORSTHAN AT SANSAD-XVIII(P-I) ,186000,94000,3262.2,1000,16-07-2015,3262.2,0,0,1000,0  ,4262.2,
3201010001/DP/34041032656,13-06-2018,ROADSIDE TREE PLANTETION AT ISHWARCHANDRAPUR(P-2) ,186000,94000,5262.6,55000,08-09-2015,5262.6,0,0,55000,0  ,60262.6,
3201010001/DP/34041026878,13-06-2018,ROADSIDE TREE PLANTETION  AT SANKARPUR(P-6) ,186000,94000,5262.6,57390,04-11-2015,5262.6,0,0,57390,0  ,62652.6,
3201010001/IF/IAY/3266150,17-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3170240 ,18360,0,15114,0,05-12-2019,15114,0,0,0,0  ,15114,
3201010001/DP/34041027004,13-06-2018,ROADSIDE TREE PLANTETION AT SANSAD NO-IX(P-1) ,186000,94000,3262.2,55000,03-07-2015,3262.2,0,0,55000,0  ,58262.2,
3201010001/IF/IAY/3249897,28-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2750681 ,18360,0,7479,0,25-10-2019,7479,0,0,0,0  ,7479,
3201010001/DP/34041026876,13-06-2018,ROADSIDE TREE PLANTETION AT SANKARPUR(P-5) ,186000,94000,4762.5,57390,04-11-2015,4762.5,0,0,57390,0  ,62152.5,
3201010001/IF/321002041198677,08-05-2021,Excavation of pond L O TAPAS KUMAR SARKAR at DWIPCHANDRAPUR ,429450.49,3500,432390,20808,02-10-2020,432390,0,20808,0,0  ,453198,
3201010001/IF/321002041196595,10-08-2021,Excavation of pond L O ABDER SK  at Dwipchandrapur ,244548.7,3500,247860,0,23-09-2020,247860,0,0,0,0  ,247860,
3201010001/IF/321002041129339,25-10-2021,Excavation of pond L O Ashok Pal at Dwipchandrapur ,323848.52,3500,417450,0,15-02-2021,417450,0,0,0,0  ,417450,
3201010001/IF/321002041123253,25-03-2022,Excavation of Farm Pond of Fajlur Rahaman Mondal at Dangapara ,283897.23,3500,263160,0,24-05-2020,263160,0,0,0,0  ,263160,
3201010001/IF/321002041131190,09-03-2022,Construction of brick soling road and earth work from H O Polta Club  to H O Kalitala  at Polta ,141771.92,212518.24,154200,3366,16-06-2020,154200,0,3366,0,0  ,157566,
3201010001/IF/321002041244135,25-10-2021,Excavation of Farm pond land lo Kamini kumar Mjumdar at Railbazar ,254969.73,3500,273880,0,28-01-2021,273880,0,0,0,0  ,273880,
3201010001/IF/321002041231834,10-08-2021,Excavation of Farm Pond of Rabiuddin Mandal at Sansad XIX ,418056.73,0,382560,0,30-12-2020,382560,0,0,0,0  ,382560,
3201010001/IF/321002040981448,02-07-2021,"Excavation of farm pond of Sridam Majumder, S/O- Panchanan Majumder at Iswarchandrapur ",108923.93,5000,59730,5508,27-06-2019,59730,1836,3672,0,0  ,65238,
3201010001/IF/22012034363026,02-07-2021,Construction of IAY Building of Individual beneficiaries (JHANA SK) at Belpukur G.P. sansad-XV ,15700,100,14776,0,25-05-2016,14776,0,0,0,0  ,14776,
3201010001/IF/321002040981449,17-06-2021,Excavation of farm pond of Asit Chakroborty at Iswarchandrapur ,219208.11,5000,105460,9466.5,04-11-2019,105460,1836,7630.5,0,0  ,114926.5,
3201010001/IF/IAY/2023117,10-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2040867 ,17190,0,14898,0,28-02-2018,14898,0,0,0,0  ,14898,
3201010001/IF/IAY/2019159,25-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2001895 ,17190,0,13752,0,11-02-2018,13752,0,0,0,0  ,13752,
3201010001/IF/321002041000854,02-07-2021,Excavation of farm pond of Pinaki Majumder at Iswarchandrapur ,201227.03,5000,130456,7071,25-10-2019,130456,1146,5925,0,0  ,137527,
3201010001/IF/IAY/2037491,14-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1752003 ,17190,0,16426,0,25-01-2018,16426,0,0,0,0  ,16426,
3201010001/IF/IAY/1579635,07-08-2020,Construction of IAY House -IAY REG. NO. WB1870496 ,16200,0,15089,0,05-08-2017,15089,0,0,0,0  ,15089,
3201010001/IF/321002040981459,17-03-2021,Excavation of farm pond of Shyam Shankar Mondal at Iswarchandrapur ,223808.45,5000,215850,8692.5,24-10-2019,215850,4297.5,4395,0,0  ,224542.5,
3201010001/IF/321002040981454,10-08-2020,Excavation of farm pond of Monoranjan Biswas at Iswarchandrapur ,208504.84,5000,198520,11746.5,31-10-2019,198520,1432.5,10314,0,0  ,210266.5,
3201010001/IF/IAY/2017254,25-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1934347 ,17190,0,13752,0,11-02-2018,13752,0,0,0,0  ,13752,
3201010001/IF/321002041123252,10-08-2021,Excavation of Farm Pond of Sabanara Bibi at Dangapara ,146715.72,3500,145890,7038,24-05-2020,145890,0,7038,0,0  ,152928,
3201010001/IF/IAY/2039386,15-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1931968 ,17190,0,2448,0,11-02-2018,2448,0,0,0,0  ,2448,
3201010001/IF/IAY/4485123,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3943361 ,18360,0,19170,0,21-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4485153,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4130486 ,18360,0,19170,0,21-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4485179,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4122155 ,18360,0,19170,0,30-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4484554,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4046733 ,18360,0,19170,0,06-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4483649,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4158455 ,19170,0,19170,0,30-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4481961,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4335182 ,18360,0,19170,0,10-08-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4481502,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4298598 ,18360,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4487193,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4591218 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4484123,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4356155 ,18360,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4483837,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3957289 ,18360,0,19170,0,18-09-2020,19170,0,0,0,0  ,19170,
3201010001/DP/34041026775,13-06-2018,ROADSIDE PLANTETION AT ISWARCHANDRAPUR ,186000,94000,10786.8,57390,03-07-2015,10786.8,0,0,57390,0  ,68176.8,
3201010001/DP/34041026057,13-06-2018,ROADSIDE PLANTETION FROM NEEMTALA TOWARDS DANGAPARA MORE(P-VI) ,186000,94000,4493.25,57390,08-09-2015,4493.25,0,0,57390,0  ,61883.25,
3201010001/DP/34041027468,13-06-2018,ROADSIDE TREE PLANTETION AT BAHIRDWIP & BALAINAGAR(P-1) ,186000,94000,3262.2,57390,03-07-2015,3262.2,0,0,57390,0  ,60652.2,
3201010001/DP/34041026053,13-06-2018,ROAD SIDE TREE PLANTETION FROM NEEMTALA TOWARDS DANGAPARA MORE ,186000,94000,5328.45,57390,08-09-2015,5328.45,0,0,57390,0  ,62718.45,
3201010001/FP/GIS/1359107,05-01-2022,Reexcavation of khal from joydeb ghosh to sridam ghosh at polta ,248301.34,3500,311850,0,19-07-2021,311850,0,0,0,0  ,311850,
3201010001/FP/GIS/1206194,25-10-2021,REXCAVATION OF  KHAL FROM ISRAK SK TO KHODAREL MONDAL AT SONDANGA ,271545.18,3500,277980,0,11-06-2021,277980,0,0,0,0  ,277980,
3201010001/FP/320201060577314,25-10-2021,Re-Excavation of Khal from Charan Santra to Sujanpur at Sansad No VI ,416458.86,3500,435472,0,21-01-2021,435472,0,0,0,0  ,435472,
3201010001/DP/34041026869,13-06-2018,ROADSIDE TREE PLANTETION AT SANKARPUR (P-4) ,186000,94000,5762.7,57390,04-11-2015,5762.7,0,0,57390,0  ,63152.7,
3201010001/FP/320201060577313,09-03-2022,Re-Excavation of Khal from JOYGURU to Shital ghosh at Sansad VI ,416462.94,3500,413745,0,30-12-2020,413745,0,0,0,0  ,413745,
3201010001/FP/320201060575997,31-05-2021,Re-Excavation of Jhorer ather Khal from Kuddus Mondal to Kadu Mallick at Sansad XVIII ,360937.81,3500,366593,0,02-12-2020,366593,0,0,0,0  ,366593,
3201010001/IF/IAY/4481470,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4015376 ,18360,0,19170,0,06-07-2020,19170,0,0,0,0  ,19170,
3201010001/FP/320201060567223,10-08-2021,Reexcavation of Petoya Khal from Land of Ambar Mallick to Fakir Mondal at Sondanga ,161665.68,3500,130390,0,12-08-2020,130390,0,0,0,0  ,130390,
3201010001/FP/320201060567222,10-08-2021,Reexcavation of Chulkani Khal from Land of Balai Ghosh to Akbar Biswas at Sondanga ,138821.63,3500,132260,0,12-08-2020,132260,0,0,0,0  ,132260,
3201010001/FP/320201060579907,09-03-2022,Re-excavation of pora khal from Kashem ali mandal to Jaher Molla at Sansad XVI ,343715.93,3500,331320,0,02-02-2021,331320,0,0,0,0  ,331320,
3201010001/FP/320201060567270,09-03-2022,Reexcavation of  Khal from L/O Nasiruddin Mallick to L/O Sariyat Sk at Sondanga ,133268.75,3500,131410,0,15-08-2020,131410,0,0,0,0  ,131410,
3201010001/IF/321002040981451,17-03-2021,Excavation of farm pond of Biswanath Biswas at Iswarchandrapur ,196985.37,5000,184740,9168,26-10-2019,184740,0,9168,0,0  ,193908,
3201010001/IF/IAY/2016287,25-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2007508 ,17190,0,13752,0,11-02-2018,13752,0,0,0,0  ,13752,
3201010001/FP/320201060552005,10-08-2021,Reexcavation of  Khal from L O Kishore sANTRA  to Rina Santra at Ishwarchandrapur ,424372.41,3500,408000,0,27-05-2020,408000,0,0,0,0  ,408000,
3201010001/FP/320201060552006,11-08-2021,Reexcavation of  Khal from L O Kopat Bundh  to Barobill at Ishwarchandrapur ,428062.58,3500,400690,0,27-05-2020,400690,0,0,0,0  ,400690,
3201010001/IF/321002040981440,17-03-2021,"Excavation of farm pond of Nepal Dhali, S/O- Naren Dhali at Dwipchandrapur ",265222.43,5000,246610,12501,07-06-2019,246610,0,12501,0,0  ,259111,
3201010001/IF/321002040891078,10-08-2020,CONST. OF GITANJALI BUILDING OF BABULAL GHOSH AT SANSAD VIII ,17100,100,17003,0,05-10-2018,17003,0,0,0,0  ,17003,
3201010001/DP/34041026056,13-06-2018,ROADSIDE TREE PLANTETION FROM NEEMTALA TOWARDS DANGAPARA MORE(P-V) ,186000,94000,5762.55,57390,08-09-2015,5762.55,0,0,57390,0  ,63152.55,
3201010001/IF/321002040981445,17-03-2021,"Excavation of farm pond of Kanai Ghosh, S/O- Khudiram Ghosh at Balainagar ",468391.04,3500,439475,21774,24-10-2019,439475,0,21774,0,0  ,461249,
3201010001/DP/34041026866,13-06-2018,ROADSIDE TREE PLANTETION AT SANKARPUR(P-3) ,186000,94000,3762.3,57390,04-11-2015,3762.3,0,0,57390,0  ,61152.3,
3201010001/FP/320201060529410,26-08-2020,Re-excavation of khal from Haydar Sk to Mahiruddin Sk at sansad XV ,428424.38,5000,420650,20055,24-12-2019,420650,0,20055,0,0  ,440705,
3201010001/FP/320201060529407,26-08-2020,Re-excavation of khal from Sabur Sk to Gurguri Khal at sansad XV ,421514.06,5000,449835,18622.5,04-12-2019,449835,0,18622.5,0,0  ,468457.5,
3201010001/FP/320201060524242,26-08-2020,ReExcavation of Khal from Kuddus Mondal shallow to Khore River at Sansad XVIII ,328291.01,5000,328385,13465.5,31-10-2019,328385,0,13465.5,0,0  ,341850.5,
3201010001/IF/IAY/4480862,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4027882 ,18360,0,19170,0,02-09-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4480480,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4059733 ,18360,0,19170,0,06-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4480073,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4671469 ,19170,0,19170,0,02-09-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4479909,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4018412 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4479589,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3768126 ,19170,0,19170,0,21-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/2025485,25-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2007772 ,17190,0,13752,0,11-02-2018,13752,0,0,0,0  ,13752,
3201010001/DP/GIS/1358881,25-10-2021,Roadside plantation with earth work from Muka bhai to Bamanghat at sansad XIII ,341467.44,52623.4,436900,0,19-07-2021,436900,0,0,0,0  ,436900,
3201010001/IF/IAY/4478318,18-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3538148 ,19170,0,19170,0,17-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4478315,19-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3426996 ,19170,0,18531,0,17-06-2020,18531,0,0,0,0  ,18531,
3201010001/IF/IAY/4477733,01-05-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2931257 ,19170,0,15297,0,17-06-2020,15297,0,0,0,0  ,15297,
3201010001/DP/34041024999,13-06-2018,PLANTETION FROM ISWARCHANDRAPUR BOTTALA TOWARDS H/O BROJEN BISWAS(P-I) ,186000,94000,5762.7,56390,08-09-2015,5762.7,0,0,56390,0  ,62152.7,
3201010001/DP/34041025001,13-06-2018,PLANTETION FROM ISWARCHANDRAPUR BOTTALA TOWARDS H/O BROJEN BISWAS(P-II) ,186000,94000,5629.34,57390,08-09-2015,5629.34,0,0,57390,0  ,63019.34,
3201010001/DP/34041025003,13-06-2018,PLANTETION FROM ISWARCHANDRAPUR BOTTALA TOWARDS H/O BROJEN BISWAS(P-III) ,186000,94000,5762.7,57390,08-09-2015,5762.7,0,0,57390,0  ,63152.7,
3201010001/IF/22012034334158,16-12-2020,Construction of IAY Building of Individual beneficiaries (NITYAN GHOSH) at Belpukur G.P. sansad-IV ,15800,100,8600,0,25-05-2016,8600,0,0,0,0  ,8600,
3201010001/IF/IAY/4479213,01-05-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2824550 ,18360,0,17127,0,17-06-2020,17127,0,0,0,0  ,17127,
3201010001/DP/34041024996,13-06-2018,PLANTETION FROM RAJAPUR HEALTH CENTRE TO THE H/O RAMPRASAD MAJUMDER(P-II) ,186000,94000,4762.5,57390,08-09-2015,4762.5,0,0,57390,0  ,62152.5,
3201010001/IF/22012034548320,16-12-2020,Construction of Gitanjali Buiilding of  UDAY KIRTTANIYA/GOPINATH(2052) at sansad-1 ,16200,100,12462,0,20-09-2017,12462,0,0,0,0  ,12462,
3201010001/IF/321002040891039,17-08-2020,CONST. OF GITANJALI BUILDING OF KALYANI SARDAR AT SANSAD XII ,17100,100,12988,0,05-10-2018,12988,0,0,0,0  ,12988,
3201010001/DP/34041021951,13-06-2018,ROADSIDE TREE PLANTETION FROM NEEMTALA TOWARDS DANGAPARA MORE(P-1) ,186000,94000,5262.45,55000,03-07-2015,5262.45,0,0,55000,0  ,60262.45,
3201010001/DP/34041020511,13-06-2018,ROADSIDE PLANTETION AT SANSAD NO-X ,186000,94000,8550.65,57390,03-07-2015,8550.65,0,0,57390,0  ,65940.65,
3201010001/DP/321002040973724,10-08-2021,Roadside Plantation with Earth Work from Faraj sk to Pacca Rasta at Sansad XV ,313925.91,49467.4,345220,0,02-02-2021,345220,0,0,0,0  ,345220,
3201010001/DP/321002040971364,25-03-2022,Road side Plantation with Earth Work from Pacca Rasta to Gurguri khal at Sondanga ,236383.62,31511.15,229160,0,05-01-2021,229160,0,0,0,0  ,229160,
3201010001/DP/34041021956,13-06-2018,ROADSIDE TREE PLANTETION FROM NEEMTALA TOWARDS DANGAPARA MORE(P-3) ,186000,94000,6262.65,57390,16-07-2015,6262.65,0,0,57390,0  ,63652.65,
3201010001/DP/321002040969752,11-08-2021,Road side Plantation with Earth work of Road from Apchar Mallick to Pacca Rasta at Sansad III ,132682.29,6390.15,112380,0,08-12-2020,112380,0,0,0,0  ,112380,
3201010001/DP/34041021953,13-06-2018,ROADSIDE TREE PLANTETION FROM NEEMTALA TOWARDS DANGAPARA MORE(P-2) ,186000,94000,5262.45,57390,16-07-2015,5262.45,0,0,57390,0  ,62652.45,
3201010001/DP/321002040967387,10-08-2021,Road side plantation with Soaling Road from Janmahammad Sk to Pacca Road at Sansad III ,107142.39,20453.4,117300,5508,12-11-2020,117300,0,5508,0,0  ,122808,
3201010001/DP/34041024992,13-06-2018,PLANTETION FROM RAJAPUR HEALTH CENTRE TO H/O RAMPRASAD MAJUMDER(P-I) ,186000,94000,4262.4,57390,08-09-2015,4262.4,0,0,57390,0  ,61652.4,
3201010001/DP/321002040968493,25-03-2022,Road side Plantation with Soaling from Kabarsthan to Sajjak Sk at Dangapara ,265979.64,51736.3,253572,0,12-11-2020,253572,0,0,0,0  ,253572,
3201010001/FP/320201060515729,17-03-2021,Re-excavation of Petua khal from L/O Narai Biswas to L/O Surabaddin Mallick at sansad-XVI ,219055.49,5000,275645,13986,18-11-2019,275645,0,13986,0,0  ,289631,
3201010001/FP/320201060515728,17-03-2021,Re-excavation of Petua from Jhorer Math to Jalangi River at sansad-XVIII ,59553.22,5000,49926,1719,22-10-2019,49926,0,1719,0,0  ,51645,
3201010001/DP/321002040966897,09-03-2022,Road side plantation with soaling road from Santra para to Sasadhar Mandal at Sansad no VI ,155915.53,99536.2,151130,0,06-11-2020,151130,0,0,0,0  ,151130,
3201010001/DP/321002040969751,11-08-2021,Road side Plantation with Earth work of Road from Sankar Sarkar to Pacca Rasta at Sansad III ,107142.39,20453.4,103310,0,08-12-2020,103310,0,0,0,0  ,103310,
