assetid,assetname,classofasset,schemename,schemecode,sanctiondate,wage,semiskilled,skilled,material,Total Material,contingency,total,mandays
32000617144,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-XVI,3201010001/IF/34040787534,03-12-2014,15196,0,0,0,0,0  ,15196,
32000617161,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-XIII,3201010001/IF/34040787536,03-12-2014,15187,0,0,0,0,0  ,15187,
32000617271,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.- VI,3201010001/IF/34040787989,03-12-2014,15172,0,0,0,0,0  ,15172,
32000617304,IAY HOUSE,Land Development,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.- VI,3201010001/IF/34040787991,03-12-2014,15172,0,0,0,0,0  ,15172,
32000617327,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-VI,3201010001/IF/34040787993,03-12-2014,15062,0,0,0,0,0  ,15062,
32000617378,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-VI,3201010001/IF/34040787994,03-12-2014,15207,0,0,0,0,0  ,15207,
32000617397,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.- VI,3201010001/IF/34040788001,03-12-2014,15187,0,0,0,0,0  ,15187,
32000617429,IAY HOUSE,Reclamation of Saline/Alkaline Land,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.- VI,3201010001/IF/34040788005,03-12-2014,15172,0,0,0,0,0  ,15172,
32000617451,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.- VI,3201010001/IF/34040788007,03-12-2014,15187,0,0,0,0,0  ,15187,
32000617468,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.- VI,3201010001/IF/34040788009,03-12-2014,15187,0,0,0,0,0  ,15187,
32000617682,IAY HOUSE,Contour Bunds,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.- VI,3201010001/IF/34040788013,03-12-2014,15172,0,0,0,0,0  ,15172,
32000617704,IAY HOUSE,Land Leveling and Shaping,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.- VI,3201010001/IF/34040788014,03-12-2014,15187,0,0,0,0,0  ,15187,
32000617732,IAY HOUSE,Contour Bunds,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.- VI,3201010001/IF/34040788015,03-12-2014,15172,0,0,0,0,0  ,15172,
32000617754,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.- VI,3201010001/IF/34040788016,03-12-2014,15694,0,0,0,0,0  ,15694,
32000617775,IAY HOUSE,Reclamation of Saline/Alkaline Land,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.- VI,3201010001/IF/34040788017,03-12-2014,15142,0,0,0,0,0  ,15142,
32000617815,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT BELPUKUR SANSAD NO.- XVI,3201010001/IF/34040804597,27-10-2014,15142,0,0,0,0,0  ,15142,
32000617843,IAY HOUSE,IAY Houses,"	CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT BELPUKUR SANSAD NO.- VI	",3201010001/IF/34040804607,27-10-2014,15172,0,0,0,0,0  ,15172,
32000617864,IAY HOUSE,IAY Houses,Const. of IAY Building of Individual Beneficiaries at Belpukur Sansad No.-XVIII,3201010001/IF/34040816940,22-01-2015,15062,0,0,0,0,0  ,15062,
32000617888,IAY HOUSE,IAY Houses,Const. of IAY Building of Individual Beneficiaries at Belpukur Sansad No-XVII,3201010001/IF/34040816978,22-01-2015,10837,0,0,0,0,0  ,10837,
32000617912,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-XII,3201010001/IF/34040819996,22-01-2015,15063,0,0,0,0,0  ,15063,
32000617937,IAY HOUSE,Land Leveling and Shaping,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-XII,3201010001/IF/34040820078,22-01-2015,15162,0,0,0,0,0  ,15162,
32000617960,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDINF OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-X,3201010001/IF/34040822375,27-10-2014,15162,0,0,0,0,0  ,15162,
32000617988,IAY HOUSE,Construction of Contour,CONST. OF IAY BUILDINF OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-X,3201010001/IF/34040822385,27-10-2014,15162,0,0,0,0,0  ,15162,
32000618009,IAY HOUSE,Land Development,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT BELPUKUR SANSAD NO-XII,3201010001/IF/34040824555,22-01-2015,15078,0,0,0,0,0  ,15078,
32000618027,IAY HOUSE,Construction of Contour,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO-XVII,3201010001/IF/34040824565,22-01-2015,15078,0,0,0,0,0  ,15078,
32000618043,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO-XVII,3201010001/IF/34040824567,22-01-2015,15192,0,0,0,0,0  ,15192,
32000618056,IAY HOUSE,Vermi Composting,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO-XVII,3201010001/IF/34040824569,22-01-2015,15192,0,0,0,0,0  ,15192,
32000618082,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO-VI,3201010001/IF/34040824573,22-01-2015,15138,0,0,0,0,0  ,15138,
32000618155,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT BELPUKUR SANSAD NO-VIII,3201010001/IF/34040825349,03-12-2014,15078,0,0,0,0,0  ,15078,
32000618115,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO-VI,3201010001/IF/34040824577,22-01-2015,15138,0,0,0,0,0  ,15138,
32000618177,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-XVII,3201010001/IF/34040825350,22-01-2015,15192,0,0,0,0,0  ,15192,
32000618201,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-X,3201010001/IF/34040825351,27-10-2014,15078,0,0,0,0,0  ,15078,
32000618230,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT BELPUKUR SANSAD NO.-XVIII,3201010001/IF/34040825410,22-01-2015,15252,0,0,0,0,0  ,15252,
32000618248,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-XVIII,3201010001/IF/34040825457,22-01-2015,15192,0,0,0,0,0  ,15192,
32000618269,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO- V,3201010001/IF/34040825498,27-10-2014,15192,0,0,0,0,0  ,15192,
32000870359,land Development,Land Leveling,INCREASING THE ELIVATION OF PGLAY ROUND AT RAJAPUR,3201010001/LD/0107/06,22-12-2010,259655,4350,4350,0,8700,0  ,268355,
32000870367,Land Development,Land Leveling,Increasing the elevation of play ground at Belpukur girls school ,3201010001/LD/0109/14,24-05-2010,192215,5250,1800,0,7050,0  ,199265,
32000870362,Land Development,Land Leveling,Estimate for increasing of elevation of land for Belpukur Girls high school & Boys Primary Ground,3201010001/LD/0109/07,17-03-2009,139014,0,0,0,0,0  ,139014,
32000870370,Land Development,Others,Const. of guardwall and children park at Polta aswattatala,3201010001/LD/040601/15,31-05-2011,8320,7280,195,84769.7,92244.7,0  ,100564.7,
32000870384,Land Development,Others,maintainance of park at colony at belpukur,3201010001/LD/090602/18,31-05-2011,17955,0,1365,0,1365,0  ,19320,
32000870386,Land Development,Land Leveling,"INCREASING THE ELEVATION OF LAND OF S.C.,S,T.,BPL & MARGINAL FARMERS AT SANSAD-9",3201010001/LD/090605/20,22-11-2011,609591,0,43875,1360,45235,0  ,654826,
32000870388,Land Development,Others,Increasing the elevatuion of play ground at Dangapara,3201010001/LD/100604/09,27-05-2011,324070,0,18330,680,19010,0  ,343080,
32000870373,Land Development,Land Leveling,INCREASING THE ELEVATION OF PLAY GROUND AT RAJAPUR(PHASE-III),3201010001/LD/070605/08,24-05-2011,225869,0,15405,680,16085,0  ,241954,
32000870390,Land Development,Land Leveling,Increasing the elivation of play ground at Rajapur,3201010001/LD/107/07,22-12-2010,121632,0,4875,0,4875,0  ,126507,
32000870396,Land Development,Land Leveling,Increasing the elevation of land at Belpukur Hospital,3201010001/LD/120609/16,08-02-2012,160716,0,11310,680,11990,0  ,172706,
32000870393,Land Development,Others,Const. of masonary drain from simultala to awasthtala at belpukuir,3201010001/LD/120301/18,08-02-2012,18850,19500,1170,127564.18,148234.18,0  ,167084.18,
32000870397,Land Development,Reclamation of Land,"ncreasing the elevation of land under S.C,S.T.,BPL&Marginal farmer at Sansad no IX",3201010001/LD/321002040509123,08-01-2013,51960,0,3672,0,3672,0  ,55632,
32000870398,Land Development,Land Leveling,"Increase the elevation land at SC,ST,BPL &Marginal",3201010001/LD/321002040512021,02-02-2013,142980,0,9792,0,9792,0  ,152772,
32000870403,Land Development,Reclamation of Land,"Increasing the elevation land for SC,ST,BPL & Marginal farmer at sansad no-XII",3201010001/LD/321002040512171,01-02-2013,62475,0,4896,0,4896,0  ,67371,
32000870405,Land Development,Reclamation of Land,INCREASING THE ELEVATION OF BELPUKUR HOSPITAL GROUND,3201010001/LD/321002040520634,08-08-2013,242531,0,24688.5,0,24688.5,0  ,267219.5,
32000870407,Land Development,Reclamation of Land,"INCREASING THE ELEVETION OF LAND FOR SC,ST,BPL & MARGINAL FARMER AT SANSAD BEL-X",3201010001/LD/321002040529638,06-11-2013,230552,0,15963.5,0,15963.5,0  ,246515.5,
32000870408,Land Development,Reclamation of Land,"INCREASING THE ELEVETION OF LAND AT SC,ST,BPL,& MARGINAL FARMER AT SANSAD NO.-IV",3201010001/LD/321002040537191,25-09-2013,110650,0,8833.5,0,8833.5,0  ,119483.5,
32000870410,Land Development,0,"Increasing the Elevetion of land for SC,ST,BPL & Marginal farmer at Sansad No. IX",3201010001/LD/321002040543883,29-01-2014,288167.43,3851,18353,0,22204,0  ,310371.43,
32000870411,Land Development,Reclamation of Land,"ESTIMATE FOR DEV. OF LAND FOR SC.ST,BPL&MARGINAL FARMER AT SANSAD NO.-IX(1ST PHASE)",3201010001/LD/321002040574464,03-09-2014,177392.34,0,8620,0,8620,0  ,186012.34,
32000870413,Land Development,Reclamation of Land,"ESTIMATE FOR DEV. OF LAND FOR SC,ST,BPL&MARGINAL FARMER AT SANSAD NO.-IX(2ND PHASE)",3201010001/LD/321002040574465,03-09-2014,106764.6,0,0,0,0,0  ,106764.6,
32000870414,Land Development,Reclamation of Land,"ESTIMATE DEV. OF LAND FOR SC,ST,BPL & MARGINAL FARMER AT SANSAD NO.-XI",3201010001/LD/321002040576644,13-10-2014,0,760.5,1267.5,0,2028,0  ,2028,
32000918818,DROUGHT PROOFING,Plantation,Const. tree plantetion at Ujjibani Club,3201010001/DP/34040922455,06-07-2013,30351,0,1585.5,39010,40595.5,0  ,70946.5,
32000918874,DROUGHT PROOFING,Plantation,"CULTIVETION OF TISSUE CULTURE BANNANA UNDER SC,ST,BPL & MARGINAL FARMER AT SANSAD NO BEL-XVIII",3201010001/DP/34040923431,13-08-2013,13741,0,1359,11360,12719,0  ,26460,
32000918969,DROUGHT PROOFING,Plantation,"CULTIVETION OF TISSUE CULTURE BANANA UNDER SC, ST AT SANSAD NO-XVIII",3201010001/DP/34040925405,26-08-2013,13741,0,453,11360,11813,0  ,25554,
32000919012,DROUGHT PROOFING,Seedling,CULTIVETION OF KITCHEN GARDEN AT BELPUKUR HIGH SCHOOL,3201010001/DP/34040925054,10-09-2013,2718,0,226.5,0,226.5,0  ,2944.5,
32000919039,DROUGHT PROOFING,Seedling,CULTIVETION OF KITCHEN GARDEN AT DANGAPARA PRIMARY SCHOOL,3201010001/DP/34040926365,10-09-2013,1963,0,0,300,300,0  ,2263,
32000919151,DROUGHT PROOFING,Others,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRIMARY SCHOOL NIBEDITA BALIKA VIDYALAYA ,3201010001/DP/34040937349,13-12-2013,7752,0,0,500,500,0  ,8252,
32000919164,DROUGHT PROOFING,Plantation,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRIMARY SCHOOLS SHARATPALLY PRY. SCHOOL,3201010001/DP/34040937361,13-12-2013,10179,0,0,850,850,0  ,11029,
32000919178,DROUGHT PROOFING,Others,Estimate for School Enviroment Cleaning in Secondary/Primary Schools Shyamaprasad Sikhayatan,3201010001/DP/34040937546,13-12-2013,11362,0,0,850,850,0  ,12212,
32000919199,DROUGHT PROOFING,Others,Estimate for School Enviroment Cleaning in Secondary/primary School at Dwipchandrapur Primary School,3201010001/DP/34040937550,13-12-2013,13066,0,0,500,500,0  ,13566,
32000919215,DROUGHT PROOFING,Others,Environment Cleaning in Polta Primary School,3201010001/DP/34040939946,13-12-2013,11268,0,0,500,500,0  ,11768,
32000919232,D,Others,Environment Cleaning in Belpukur Balak Primary School,3201010001/DP/34040939950,13-12-2013,16737,0,0,1000,1000,0  ,17737,
32000919251,DROUGHT PROOFING,Plantation,Environment Cleaning in Purba Belpukur GSF Primary School,3201010001/DP/34040939953,13-12-2013,16737,0,0,0,0,0  ,16737,
32000919275,DROUGHT PROOFING,Others,Environment Cleaning in Rajapur Jr. High School,3201010001/DP/34040939949,13-12-2013,12958,0,0,500,500,0  ,13458,
32000919316,DROUGHT PROOFING,Others,Environment Cleaning in  Belpukur Girls Primary School,3201010001/DP/34040939954,13-12-2013,16737,0,0,500,500,0  ,17237,
32000919344,DROUGHT PROOFING,Others,Environment Cleaning in Belpukur Girls Jr. High School,3201010001/DP/34040939956,13-12-2013,16061,0,0,500,500,0  ,16561,
32000919657,DROUGHT PROOFING,Others,Environment Cleaning in Dangapara Primary School,3201010001/DP/34040939992,13-12-2013,17111,0,0,500,500,0  ,17611,
32000919671,DROUGHT PROOFING,Others,Environment Cleaning  in Belpukur High School,3201010001/DP/34040939993,13-12-2013,13972,0,0,500,500,0  ,14472,
32000919681,DROUGHT PROOFING,Others,Environment Cleaning in Belpukur Bunopara Primary School,3201010001/DP/34040939994,13-12-2013,14727,0,0,4000,4000,0  ,18727,
32000919697,DROUGHT PROOFING,Others,Environment Cleaning in Rajapur Primary School,3201010001/DP/34040939995,13-12-2013,14878,0,0,500,500,0  ,15378,
32000919723,DROUGHT PROOFING,Others,enviroment cleaning of Balainagar Iswarchandrapur Primary School,3201010001/DP/34040940325,13-12-2013,14986,0,0,500,500,0  ,15486,
32000919741,DROUGHT PROOFING,Others,ENVIROMENT CLEANING IN SANKARPUR PRIMARY SCHOOL,3201010001/DP/34040947288,13-12-2013,9334,0,0,500,500,0  ,9834,
32000919756,DROUGHT PROOFING,Others,Environment Cleaning in Bahirdwip Primary School,3201010001/DP/34040949418,13-12-2013,8428,0,0,500,500,0  ,8928,
32000919767,DROUGHT PROOFING,Others,Environment Cleaning in Sondanga High School,3201010001/DP/34040949420,13-12-2013,9273,0,0,500,500,0  ,9773,
32000919786,DROUGHT PROOFING,Others,Environment Cleaning in Sondanga Board Primary School,3201010001/DP/34040949422,13-12-2013,9273,0,0,500,500,0  ,9773,
32000919808,DROUGHT PROOFING,Others,ENVIROMENT CLEANING IN BALAINAGAR PRIMARY SCHOOL,3201010001/DP/34040951000,13-12-2013,6616,0,0,850,850,0  ,7466,
32000919820,DROUGHT PROOFING,Plantation,ENVIRONMENT CLEANING IN BALAINAGAR JR. HIGH SCHOOL,3201010001/DP/34040951001,13-12-2013,6616,0,0,500,500,0  ,7116,
32000919837,DROUGHT PROOFING,Plantation,Estimate for School Environment Cleaning in 19 Nos. ICDS Centre at Belpukur All Sansad ,3201010001/DP/34040954495,28-02-2014,25350,0,0,0,0,0  ,25350,
32000919845,DROUGHT PROOFING,Plantation,Estimate for School Environment Cleaning in 3 Nos. SSK at Belpukur,3201010001/DP/34040954497,28-02-2014,15041,0,0,500,500,0  ,15541,
32000919859,DROUGHT PROOFING,Plantation,"ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRIMARY SCHOOL AT SANSAD NO.-I,UNDER BELPUKUR ",3201010001/DP/34040966876,30-07-2014,10816,0,0,0,0,0  ,10816,
32000919896,DROUGHT PROOFING,Plantation,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRY. SCHOOL AT SANSAD NO-IV(BELPUKUR G.P.),3201010001/DP/34040966881,30-07-2014,5577,0,0,0,0,0  ,5577,
32000919879,DROUGHT PROOFING,Plantation,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY / PRIMARY SCHOOL AT SANSAD NO.-III (BELPUKUR),3201010001/DP/34040966878,30-07-2014,10647,0,0,0,0,0  ,10647,
32000919917,DROUGHT PROOFING,Plantation,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRY. SCHOOL AT SANSAD NO-V (BELPUKUR G.P.,3201010001/DP/34040966882,30-07-2014,18590,0,0,0,0,0  ,18590,
32000919865,DROUGHT PROOFING,Plantation,"ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRIMARY SCHOOL AT SANSAD NO.-II,UNDER BELPUKUR",3201010001/DP/34040966877,30-07-2014,7774,0,0,0,0,0  ,7774,
32000919935,DROUGHT PROOFING,Plantation,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRY./SSK. SCHOOL AT SANSAD NO.-VI OF BELPUKUR ,3201010001/DP/34040966915,30-07-2014,17238,0,0,0,0,0  ,17238,
32000919950,DROUGHT PROOFING,Plantation,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRY./SSK. SCHOOL AT SANSAD NO.-VII (BELPUKUR ),3201010001/DP/34040966916,30-07-2014,25350,0,0,0,0,0  ,25350,
32000919975,DROUGHT PROOFING,Plantation in Government Premises,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRY. SCHOOLS AT SANSAD NO.-VIII (BELPUKUR G.P.,3201010001/DP/34040966917,30-07-2014,10309,0,0,0,0,0  ,10309,
32000919994,DROUGHT PROOFING,Plantation in Government Premises,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRY. SCHOOLS AT SANSAD NO.-IX (BELPUKUR G.P.,3201010001/DP/34040966919,30-07-2014,52897,0,0,0,0,0  ,52897,
32000920009,DROUGHT PROOFING,Plantation,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRY. SCHOOL AT SANSAD NO.-X(BELPUKUR G.P.),3201010001/DP/34040966920,30-07-2014,8788,0,0,0,0,0  ,8788,
32000920612,DROUGHT PROOFING,Plantation,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRY. SCHOOL AT SANSAD NO.-XI (BELPUKUR G.P.),3201010001/DP/34040966921,30-07-2014,10647,0,0,0,0,0  ,10647,
32000920643,DROUGHT PROOFING,Plantation,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRY. SCHOOL AT SANSAD NO.-XVIII(BELPUKUR G.P.),3201010001/DP/34040966925,30-07-2014,41236,0,0,0,0,0  ,41236,
32000920660,DROUGHT PROOFING,Plantation in Government Premises,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRY. SCHOOL AT SANSAD NO.-XVI (BELPUKUR G.P.),3201010001/DP/34040966927,30-07-2014,15886,0,0,0,0,0  ,15886,
32000920750,DROUGHT PROOFING,Plantation,Cultivetion of Tissue Culture Banana at Sansad No.-VII,3201010001/DP/34040987264,19-11-2014,2535,0,0,0,0,0  ,2535,
32000920031,DROUGHT PROOFING,Plantation,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRY. SCHOOL AT SANSAD NO.-XIII(BELPUKUR G.P.),3201010001/DP/34040966923,30-07-2014,6591,0,0,0,0,0  ,6591,
32000920774,DROUGHT PROOFING,Plantation,Cultivetion of Tissue Culture Banana at Sansad No.-VII,3201010001/DP/34040991028,19-11-2014,2535,0,0,0,0,0  ,2535,
32000920818,DROUGHT PROOFING,Plantation,Cultivetion of Tissue Culture Banana at Sansad No.-VII,3201010001/DP/34040991022,17-11-2014,2535,0,0,0,0,0  ,2535,
32000920800,DROUGHT PROOFING,Plantation,Cultivetion of Tissue Culture Banana at Sansad No.-VII,3201010001/DP/34040991012,19-11-2014,2535,0,0,0,0,0  ,2535,
32000920886,DROUGHT PROOFING,Plantation,PLANTETION UNDER I.B.S AT SANSAD NO-XI,3201010001/DP/34040970565,22-07-2014,5577,0,0,0,0,0  ,5577,
32000920899,DROUGHT PROOFING,Plantation,PLANTETION UNDER I.B.S. AT SANSAD NO-IV,3201010001/DP/34040970576,22-07-2014,6084,0,0,0,0,0  ,6084,
32000920914,DROUGHT PROOFING,Plantation,PLANTETION UNDER I.B.S. AT SANSAD NO.-V,3201010001/DP/34040970579,22-07-2014,0,0,0,99821,99821,0  ,99821,
32000920931,DROUGHT PROOFING,Plantation,PLANTETION UNDER I.B.S. AT SANSAD NO-XVIII,3201010001/DP/34040970583,31-07-2014,14196,0,0,0,0,0  ,14196,
32000930126,DROUGHT PROOFING,Plantation,PLANTETION UNDER I.B.S. AT SANSAD NO.-XVI,3201010001/DP/34040973181,31-07-2014,20280,0,0,0,0,0  ,20280,
32000930308,DROUGHT PROOFING,Plantation,Road side plantetion From the H/O Sondanga Paschimpara towards Dangapara More,3201010001/DP/34040958263,07-07-2014,31096,0,15210,33096.8,48306.8,0  ,79402.8,
32000930136,DROUGHT PROOFING,Plantation,PLANTETION UNDER I.B.S. AT SANSAD NO.-XVIII,3201010001/DP/34040973185,31-07-2014,11154,0,0,0,0,0  ,11154,
32000930326,DROUGHT PROOFING,Plantation,Road Side Plantetion From Gurguri Khal to Bridge At Sansad No. -X,3201010001/DP/34040958380,07-07-2014,37011,0,0,0,0,0  ,37011,
32000920843,DROUGHT PROOFING,Plantation,CULTIVETION OF TISSUE CULTURE BANANA AT SANSAD NO.-VII UNDER BELPUKUR G.P.,3201010001/DP/34040973024,19-11-2014,6711,0,0,0,0,0  ,6711,
32000930377,DROUGHT PROOFING,Plantation,Road side Plantetion from Belpukur Bridge towards Samity Bank at Sankarpur under Belpukur g.p.,3201010001/DP/34040963142,30-07-2014,6760,0,0,80450,80450,0  ,87210,
32000930319,DROUGHT PROOFING,Plantation,Road Side Plantetion AT Sansad No..-X from Busstand to Gurguri Khal,3201010001/DP/34040958376,07-07-2014,43940,0,0,106138.4,106138.4,0  ,150078.4,
32000920944,DROUGHT PROOFING,Road/Canal Side Plantation,PLANTETION UNDER I.B.S. AT SANSAD NO.-X,3201010001/DP/34040972863,31-07-2014,9216,0,0,0,0,0  ,9216,
32000920761,DROUGHT PROOFING,Plantation,Cultivetion of Tissue Culture Banana at Sansad No.-VII,3201010001/DP/34040987293,19-11-2014,6711,0,0,0,0,0  ,6711,
32000930417,DROUGHT PROOFING,Plantation,Roadside plantetion at Sansad No.-VII from Iswarchandrapur More towards Shop of Brojen Biswas,3201010001/DP/34040968942,30-07-2014,19266,0,0,36721,36721,0  ,55987,
32000930426,DROUGHT PROOFING,Plantation,Road side Plantetion from Sankarpur towards Rajapur under Belpukur g.p.,3201010001/DP/34040963146,30-07-2014,23998,0,0,65909,65909,0  ,89907,
32000930451,DROUGHT PROOFING,Plantation,PLANTETION UNDER I.B.S. AT SANSAD NO. VIII UNDER BELPUKUR G.P. ,3201010001/DP/34040966065,22-07-2014,20280,0,0,15994.7,15994.7,0  ,36274.7,
32000930407,DROUGHT PROOFING,Plantation,ROADSIDE PLANTETION AT SANSAD NO -VI FROM H/O SANATAN GUIN TO MALSADOA,3201010001/DP/34040968929,30-07-2014,10816,0,0,33496,33496,0  ,44312,
32000930461,DROUGHT PROOFING,Plantation,PLANTETION UNDER I.B.S. AT SANSAD NO-VIII UNDER BELPUKUR .GP.,3201010001/DP/34040960288,02-07-2014,19266,0,0,9317.45,9317.45,0  ,28583.45,
32000930445,DROUGHT PROOFING,Others,PLANTETION UNDER I.B.S. AT SANSAD NO.-VIII UNDER BELPUKUR G.P.,3201010001/DP/34040960284,01-07-2014,18252,0,0,0,0,0  ,18252,
32000930497,DROUGHT PROOFING,Plantation,Plantetion of Maniktala Kabarsthan,3201010001/DP/34040958246,07-07-2014,22984,0,15210,0,15210,0  ,38194,
32000930538,DROUGHT PROOFING,Plantation,TREE PLANTETION AT BELPUKUR HIGH SCHOOL GROUND AT SANSAD - XI UNDER BELPUKUR G.P.,3201010001/DP/34040965722,30-07-2014,10140,0,0,10141.4,10141.4,0  ,20281.4,
32000920627,DROUGHT PROOFING,Plantation,ESTIMATE FOR SCHOOL ENVIRONMENT CLEANING IN SECONDARY/PRY./SSK. AT SANSAD NO.-XII(BELPUKUR G.P.),3201010001/DP/34040966922,30-07-2014,16562,0,0,0,0,0  ,16562,
32000997265,DRAIN,"Construction of Canal, Distributary and Minor",Const. of Drain from Maniktalapara to shop of Siraj Mridha to Bamboo Garden of Moktar Sk,3201010001/IC/130717742377,19-10-2014,35310,0,0,211184.09,211184.09,0  ,246494.09,
32000930397,DROUGHT PROOFING,Plantation,ROADSIDE PLANTETION FROM BARUN BHATTACHERYYA TOWARDS PETOYA KHAL AT SANSAD NO.-IX,3201010001/DP/34040967346,30-07-2014,3042,0,0,0,0,0  ,3042,
32000930516,DROUGHT PROOFING,Plantation,Plantetion of Jubilee Club Moidan,3201010001/DP/34040958250,07-07-2014,1690,0,0,0,0,0  ,1690,
32000997717,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT BELPUKUR SANSAD NO-XIII,3201010001/IF/34040776003,31-10-2014,15209,0,0,0,0,0  ,15209,
32000998125,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-V,3201010001/IF/34040787129,03-12-2014,15304,0,0,0,0,0  ,15304,
